Date,TQQQ_open,TQQQ_high,TQQQ_low,TQQQ_close,TQQQ_volume
2015-05-04 00:00:00-04:00,4.543554922931454,4.6083429843873,4.517160142754989,4.522359371185303,65985600
2015-05-05 00:00:00-04:00,4.471567898855323,4.49636308917293,4.297200171581753,4.307998180389404,140347200
2015-05-06 00:00:00-04:00,4.325995056192091,4.363188303642159,4.1276325953868955,4.216015815734863,106699200
2015-05-07 00:00:00-04:00,4.211615977697373,4.323994797726933,4.200817970436031,4.2884016036987305,84309600
2015-05-08 00:00:00-04:00,4.42157722861901,4.477166397827371,4.401580340936321,4.445572853088379,89188800
2015-05-11 00:00:00-04:00,4.457969830811152,4.485564637779399,4.387983472488352,4.396780967712402,69513600
2015-05-12 00:00:00-04:00,4.317996969651427,4.40358102493167,4.219614849504548,4.339993000030518,95167200
2015-05-13 00:00:00-04:00,4.396383164770732,4.461570326002103,4.344392250255532,4.362389087677002,66249600
2015-05-14 00:00:00-04:00,4.471568018266974,4.564750447628609,4.421577625289371,4.5555524826049805,88416000
2015-05-15 00:00:00-04:00,4.591545618587199,4.607942408632774,4.520758772933239,4.55515193939209,73252800
2015-05-18 00:00:00-04:00,4.532756943370939,4.639537013338425,4.521558921991927,4.611142635345459,55293600
2015-05-19 00:00:00-04:00,4.629138729234446,4.648734233727764,4.576348719313326,4.597944736480713,49288800
2015-05-20 00:00:00-04:00,4.608343233330516,4.688328057980404,4.533957190795403,4.605543613433838,55632000
2015-05-21 00:00:00-04:00,4.583147869711908,4.695526722975679,4.562351413260838,4.6779303550720215,46111200
2015-05-22 00:00:00-04:00,4.661932434189504,4.713923343977382,4.652734468450911,4.665132522583008,39909600
2015-05-26 00:00:00-04:00,4.631938551407705,4.651134964893168,4.447973723109569,4.5035624504089355,70228800
2015-05-27 00:00:00-04:00,4.542755214177973,4.73431931503604,4.514760390648539,4.720322132110596,67144800
2015-05-28 00:00:00-04:00,4.691527070171367,4.724720659518758,4.6443353845524324,4.68552827835083,45321600
2015-05-29 00:00:00-04:00,4.677529694699058,4.697926139246115,4.57194920320962,4.606343746185303,53030400
2015-06-01 00:00:00-04:00,4.678729709328842,4.686729015763354,4.536756894670501,4.646736145019531,68580000
2015-06-02 00:00:00-04:00,4.597944573266016,4.673130162005382,4.529956436184319,4.604342460632324,65731200
2015-06-03 00:00:00-04:00,4.6699324514480285,4.698326832767633,4.612742304662826,4.644737243652344,58533600
2015-06-04 00:00:00-04:00,4.568749485479807,4.655932653197958,4.4975621795483605,4.543553829193115,92851200
2015-06-05 00:00:00-04:00,4.5235596225767,4.555553647024443,4.425977504752115,4.509162425994873,69295200
2015-06-08 00:00:00-04:00,4.500361881875412,4.511159889718484,4.343591449182721,4.371186256408691,72211200
2015-06-09 00:00:00-04:00,4.339191390234236,4.395181479199062,4.250008631860941,4.349590301513672,76500000
2015-06-10 00:00:00-04:00,4.391982696140773,4.563951292748231,4.378385981733737,4.521958827972412,77383200
2015-06-11 00:00:00-04:00,4.570351395981465,4.608344218697808,4.521960113619345,4.546755313873291,58540800
2015-06-12 00:00:00-04:00,4.472367209793252,4.501161593196538,4.416378029247203,4.431175231933594,60448800
2015-06-15 00:00:00-04:00,4.334392896967025,4.388382940256774,4.258407740716494,4.3699870109558105,100442400
2015-06-16 00:00:00-04:00,4.350390651136143,4.45957032603883,4.347191935775927,4.436774730682373,50632800
2015-06-17 00:00:00-04:00,4.461170896836594,4.5179601152457085,4.3891844605031025,4.473968505859375,84194400
2015-06-18 00:00:00-04:00,4.511560964909134,4.691926577038055,4.508761345409447,4.663132190704346,81314400
2015-06-19 00:00:00-04:00,4.676329179232474,4.688727230960811,4.591945171356201,4.591945171356201,42314400
2015-06-22 00:00:00-04:00,4.702724933624268,4.74431784513015,4.671530936512684,4.702724933624268,65858400
2015-06-23 00:00:00-04:00,4.719122260739598,4.727120650481182,4.654733758748603,4.714323043823242,57453600
2015-06-24 00:00:00-04:00,4.696327783606475,4.7559161674931225,4.637538506598374,4.641937255859375,42451200
2015-06-25 00:00:00-04:00,4.693927085102806,4.708324278255119,4.589945729479147,4.611541748046875,42602400
2015-06-26 00:00:00-04:00,4.607543402314633,4.641137008417171,4.469569336051668,4.52595853805542,65952000
2015-06-29 00:00:00-04:00,4.366389015913762,4.447173410820829,4.197220472673842,4.206017971038818,136872000
2015-06-30 00:00:00-04:00,4.293600207178481,4.3211950147934735,4.206817047595705,4.254007816314697,88396800
2015-07-01 00:00:00-04:00,4.369187088522781,4.396781901350672,4.287203129823429,4.341192722320557,70812000
2015-07-02 00:00:00-04:00,4.380384838984561,4.394382021220908,4.309998459096131,4.357589244842529,52761600
2015-07-06 00:00:00-04:00,4.267606006991687,4.393182467422365,4.239211631351166,4.320796489715576,65904000
2015-07-07 00:00:00-04:00,4.333194056868298,4.363188479598698,4.095638283764967,4.34279203414917,125164800
2015-07-08 00:00:00-04:00,4.256408428817641,4.2728056790074795,4.100037967995905,4.125233173370361,92440800
2015-07-09 00:00:00-04:00,4.291600966654372,4.295999714265976,4.113234519958496,4.113234519958496,62630400
2015-07-10 00:00:00-04:00,4.271204945940732,4.351189755597241,4.234412171491557,4.304398536682129,61629600
2015-07-13 00:00:00-04:00,4.413178995420214,4.5415550648506775,4.412378515747088,4.524357795715332,52430400
2015-07-14 00:00:00-04:00,4.549953763785884,4.6555342477638515,4.542754938396983,4.615140914916992,51100800
2015-07-15 00:00:00-04:00,4.641536638548577,4.687128288783451,4.594345859408211,4.6371378898620605,59570400
2015-07-16 00:00:00-04:00,4.749116780043953,4.831100734301634,4.720721488970123,4.81830358505249,69840000
2015-07-17 00:00:00-04:00,4.94507951534231,5.0390624254882725,4.922683932537728,5.038661956787109,71664000
2015-07-20 00:00:00-04:00,5.080654571940746,5.15024138859507,5.0286650370655375,5.0950517654418945,47944800
2015-07-21 00:00:00-04:00,5.103051175756762,5.123447162163085,5.040662725730328,5.0810546875,43704000
2015-07-22 00:00:00-04:00,4.852697717418708,4.985073476662889,4.851898152875935,4.9142866134643555,54194400
2015-07-23 00:00:00-04:00,4.928684309881881,4.974275507964631,4.819104148537487,4.85549783706665,48391200
2015-07-24 00:00:00-04:00,4.93148272805258,4.942679832769196,4.694326082137061,4.717522144317627,53236800
2015-07-27 00:00:00-04:00,4.633538695977316,4.694727579939299,4.567151040694825,4.596345901489258,60312000
2015-07-28 00:00:00-04:00,4.661932054966107,4.743516910579211,4.548353640877209,4.717522144317627,77798400
2015-07-29 00:00:00-04:00,4.745117106551766,4.800306728974919,4.69192662391884,4.770312309265137,60868800
2015-07-30 00:00:00-04:00,4.7363187236566,4.859895587161433,4.651134223322869,4.836700439453125,68522400
2015-07-31 00:00:00-04:00,4.8810925097030085,4.889090900375841,4.788710090538937,4.821903228759766,54518400
2015-08-03 00:00:00-04:00,4.824702328374554,4.861495101083852,4.679128993098099,4.777510643005371,73867200
2015-08-04 00:00:00-04:00,4.763912373564149,4.791907189151498,4.686327186395384,4.746716022491455,70675200
2015-08-05 00:00:00-04:00,4.825502774019376,4.950279222122624,4.80990554637701,4.85789680480957,63705600
2015-08-06 00:00:00-04:00,4.867495138068934,4.8886906914068184,4.557952917331639,4.624740123748779,87648000
2015-08-07 00:00:00-04:00,4.589146474697461,4.637937296439612,4.490364340378492,4.606343746185303,80088000
2015-08-10 00:00:00-04:00,4.693126996899578,4.792708239555237,4.693126996899578,4.761914253234863,66902400
2015-08-11 00:00:00-04:00,4.685127975789502,4.741917638799033,4.502361849368386,4.580347061157227,86644800
2015-08-12 00:00:00-04:00,4.487964214777835,4.65393352408247,4.338792619939612,4.620739936828613,112173600
2015-08-13 00:00:00-04:00,4.639136498739786,4.705124128983109,4.573548879516324,4.599944114685059,70329600
2015-08-14 00:00:00-04:00,4.569150939475796,4.643136972488163,4.54395573291039,4.624740123748779,72991200
2015-08-17 00:00:00-04:00,4.5891463806033475,4.741918104172956,4.555152307055255,4.738318920135498,62678400
2015-08-18 00:00:00-04:00,4.7115239011137815,4.731120324106486,4.647935872412226,4.66273307800293,54499200
2015-08-19 00:00:00-04:00,4.619140661536499,4.696725867585936,4.493564200607481,4.575149059295654,117758400
2015-08-20 00:00:00-04:00,4.4471718949514685,4.489964373322553,4.1916193460404925,4.198418617248535,150009600
2015-08-21 00:00:00-04:00,4.019252222833106,4.121233066311193,3.6761159896850586,3.6761159896850586,190144800
2015-08-24 00:00:00-04:00,3.001441004633235,3.658519231905648,2.6115135919237398,3.2405967712402344,196358400
2015-08-25 00:00:00-04:00,3.5793342014135336,3.6445213500585063,3.1834079736943077,3.197805166244507,144832800
2015-08-26 00:00:00-04:00,3.470954245379155,3.6861144088907762,3.2661925377992773,3.6593191623687744,142509600
2015-08-27 00:00:00-04:00,3.8312880514722103,3.953265114530045,3.6925132691015907,3.9452667236328125,242976000
2015-08-28 00:00:00-04:00,3.8824771165425345,3.9832583683596767,3.856881449366301,3.942065477371216,107047200
2015-08-31 00:00:00-04:00,3.8772784835576135,3.9412665171080077,3.767299022287966,3.7956933975219727,103435200
2015-09-01 00:00:00-04:00,3.5105463925456957,3.684513863901531,3.3925680997359158,3.451357126235962,156931200
2015-09-02 00:00:00-04:00,3.6265250059943814,3.7321054935455322,3.5069475647330814,3.7321054935455322,90139200
2015-09-03 00:00:00-04:00,3.7776965844098833,3.850483483467996,3.644122201010579,3.6705172061920166,111612000
2015-09-04 00:00:00-04:00,3.523344343887287,3.616926788400432,3.482952154006593,3.5477399826049805,139821600
2015-09-08 00:00:00-04:00,3.7489024062457443,3.857282745414009,3.7045105622262384,3.848884344100952,112675200
2015-09-09 00:00:00-04:00,3.980859441269017,3.9828585810696757,3.6841141866620846,3.714909315109253,140642400
2015-09-10 00:00:00-04:00,3.699711754336991,3.908472908398046,3.686514135150147,3.8336875438690186,123580800
2015-09-11 00:00:00-04:00,3.7824956344930425,3.89567494392395,3.749302045606367,3.89567494392395,94860000
2015-09-14 00:00:00-04:00,3.9392674920607598,3.940467067490412,3.818489331489546,3.860881805419922,88332000
2015-09-15 00:00:00-04:00,3.889676248081049,4.034849591783417,3.847284231223633,3.995657205581665,76327200
2015-09-16 00:00:00-04:00,4.003655416973159,4.077242350395109,3.959263799492485,4.062444686889648,70207200
2015-09-17 00:00:00-04:00,4.058045485328538,4.253208759109119,4.019252196437502,4.073642253875732,121180800
2015-09-18 00:00:00-04:00,3.8868767715514365,4.040048968692293,3.878079274379753,3.9012739658355713,136171200
2015-09-21 00:00:00-04:00,3.960863505547981,4.0296498425818665,3.8292873355842865,3.9344682693481445,100156800
2015-09-22 00:00:00-04:00,3.7525013818464905,3.7952938632010556,3.650520315988807,3.760899782180786,141897600
2015-09-23 00:00:00-04:00,3.7872948455344386,3.8168899391780204,3.707310035628701,3.7668986320495605,111880800
2015-09-24 00:00:00-04:00,3.655719706355776,3.7664994173194377,3.5593374172053966,3.7233076095581055,146918400
2015-09-25 00:00:00-04:00,3.849683391430002,3.85488307730712,3.5605374229689217,3.6329243183135986,141912000
2015-09-28 00:00:00-04:00,3.582533427875671,3.5889324599086314,3.2877884699507933,3.319782257080078,180028800
2015-09-29 00:00:00-04:00,3.3437779535066112,3.4453585558654836,3.196205237107063,3.2705914974212646,182875200
2015-09-30 00:00:00-04:00,3.406566534070333,3.5033483806775756,3.3673732329686663,3.4869515895843506,166932000
2015-10-01 00:00:00-04:00,3.50894750797247,3.5381423686416906,3.370573873254716,3.53574275970459,109632000
2015-10-02 00:00:00-04:00,3.393768478707927,3.7237071249936915,3.359375307636876,3.719308376312256,158702400
2015-10-05 00:00:00-04:00,3.806092025934011,3.912872083945297,3.7816963882697405,3.8888769149780273,104076000
2015-10-06 00:00:00-04:00,3.8604815837677995,3.8944756588305656,3.7365053865272793,3.833287239074707,115060800
2015-10-07 00:00:00-04:00,3.9016738827129442,3.9220698669240885,3.7497024267544554,3.8948755264282227,126554400
2015-10-08 00:00:00-04:00,3.8532830380153484,3.9632631909819565,3.739704387534384,3.9424667358398438,145936800
2015-10-09 00:00:00-04:00,3.947665492683944,4.019251899807648,3.9164715002132238,3.990457057952881,87612000
2015-10-12 00:00:00-04:00,4.020852016757623,4.047646346442718,3.976460406701146,4.024051189422607,76269600
2015-10-13 00:00:00-04:00,3.9552642545757712,4.078042026312635,3.9352682773326895,3.9452667236328125,106483200
2015-10-14 00:00:00-04:00,3.9464660148744475,4.006054381998109,3.877678309984281,3.928469181060791,91665600
2015-10-15 00:00:00-04:00,3.970861251767773,4.121233371809067,3.9556644930192837,4.120433807373047,107284800
2015-10-16 00:00:00-04:00,4.147628080902312,4.1792225429020835,4.087239233946959,4.171623706817627,66321600
2015-10-19 00:00:00-04:00,4.152427459892134,4.25320872653205,4.129231397404478,4.246410369873047,81811200
2015-10-20 00:00:00-04:00,4.220815573444387,4.249209954386308,4.136031526366228,4.176023483276367,72626400
2015-10-21 00:00:00-04:00,4.241610935259633,4.253608519231097,4.096837159528293,4.108834743499756,88248000
2015-10-22 00:00:00-04:00,4.211617063038413,4.362788745975987,4.176423413212444,4.352390289306641,129876000
2015-10-23 00:00:00-04:00,4.703525034600698,4.7715122627611875,4.633137740303516,4.714323043823242,102028800
2015-10-26 00:00:00-04:00,4.708325097492687,4.7543158467702495,4.655134606189933,4.728321075439453,59944800
2015-10-27 00:00:00-04:00,4.689927930982562,4.775911545688357,4.685928277985452,4.759114742279053,52231200
2015-10-28 00:00:00-04:00,4.780710727496014,4.872694049850909,4.662733093442979,4.8694939613342285,104479200
2015-10-29 00:00:00-04:00,4.8063064681469765,4.875093726500208,4.792309284441377,4.851497650146484,49912800
2015-10-30 00:00:00-04:00,4.857896443474692,4.8830916463223915,4.784709985764067,4.785109996795654,60036000
2015-11-02 00:00:00-05:00,4.820703337891891,4.964276180256221,4.793908090140671,4.948279857635498,55300800
2015-11-03 00:00:00-05:00,4.917885786705727,5.052660684401783,4.895089732356648,4.995471000671387,61812000
2015-11-04 00:00:00-05:00,5.04506164483038,5.059058828058217,4.937881565614432,4.997470855712891,72916800
2015-11-05 00:00:00-05:00,5.012667615387466,5.049460394379075,4.881491907220232,4.9534783363342285,71126400
2015-11-06 00:00:00-05:00,4.9326820932642725,4.9858716565712164,4.834699993892698,4.969875335693359,68124000
2015-11-09 00:00:00-05:00,4.912286362476819,4.932282336703773,4.7183217510472595,4.809905052185059,75657600
2015-11-10 00:00:00-05:00,4.7331197601189245,4.7859097767025975,4.6911272958032,4.775911331176758,49360800
2015-11-11 00:00:00-05:00,4.812304672393218,4.881091922330544,4.731119826869167,4.754715442657471,50414400
2015-11-12 00:00:00-05:00,4.6935268242032695,4.76511323978776,4.606343639379283,4.616741180419922,68964000
2015-11-13 00:00:00-05:00,4.558752114317364,4.572350203274128,4.337594033087485,4.345191955566406,98848800
2015-11-16 00:00:00-05:00,4.330794366909367,4.533157400294893,4.300400391357804,4.526358127593994,92772000
2015-11-17 00:00:00-05:00,4.5539520817376085,4.637536986187285,4.505161267958464,4.541954040527344,110707200
2015-11-18 00:00:00-05:00,4.593145267517883,4.815103761270972,4.581147226595969,4.802305698394775,98138400
2015-11-19 00:00:00-05:00,4.810304988678762,4.876692171297923,4.784709775921999,4.809504508972168,51979200
2015-11-20 00:00:00-05:00,4.87669265517295,4.9190851309762955,4.864695069632233,4.905087947845459,50997600
2015-11-23 00:00:00-05:00,4.911086392895099,4.967076036811299,4.803505853306674,4.865495204925537,56438400
2015-11-24 00:00:00-05:00,4.771112664995869,4.886691614716818,4.696327524189112,4.850297927856445,66247200
2015-11-25 00:00:00-05:00,4.86909521180726,4.89189080964512,4.835101134079089,4.861095905303955,27988800
2015-11-27 00:00:00-05:00,4.895889480606459,4.914286329205325,4.835101067977024,4.878693580627441,13603200
2015-11-30 00:00:00-05:00,4.927483752416776,4.928283316881395,4.79990722361345,4.847898483276367,46636800
2015-12-01 00:00:00-05:00,4.902288088644808,4.991870880126953,4.886690862061044,4.991870880126953,58521600
2015-12-02 00:00:00-05:00,5.001469013582318,5.068656217574763,4.87549254841798,4.901087760925293,61046400
2015-12-03 00:00:00-05:00,4.9398810949357905,4.961876208559107,4.565550879648836,4.651134014129639,112956000
2015-12-04 00:00:00-05:00,4.690727234909884,4.999069845165128,4.66313242260174,4.970675468444824,86644800
2015-12-07 00:00:00-05:00,4.985472418182754,4.9946703825178975,4.837099463714281,4.909886360168457,69225600
2015-12-08 00:00:00-05:00,4.754315059167496,4.955478500023051,4.74831626677723,4.910285949707031,81300000
2015-12-09 00:00:00-05:00,4.840699107642696,4.923884009308074,4.597945047770445,4.6815290451049805,144866400
2015-12-10 00:00:00-05:00,4.715523147142736,4.8406991384275075,4.674330249395756,4.747917175292969,81463200
2015-12-11 00:00:00-05:00,4.583546726796508,4.620339497614342,4.411978635922046,4.42237663269043,147436800
2015-12-14 00:00:00-05:00,4.441573475161429,4.525557937150074,4.250408489568628,4.5215582847595215,116172000
2015-12-15 00:00:00-05:00,4.63753714670661,4.718721988045814,4.585546700912356,4.598343849182129,95779200
2015-12-16 00:00:00-05:00,4.69552696074221,4.8299018527880815,4.555152817723293,4.801507472991943,98256000
2015-12-17 00:00:00-05:00,4.865495875730155,4.869494155821442,4.59554606385247,4.6015448570251465,94756800
2015-12-18 00:00:00-05:00,4.551954236986083,4.5843482742078,4.339193620288719,4.348791599273682,102477600
2015-12-21 00:00:00-05:00,4.456371718695208,4.478366834807288,4.358789615790956,4.477967739105225,64029600
2015-12-22 00:00:00-05:00,4.547953612535126,4.5827467903164125,4.4763672018969265,4.562750816345215,67022400
2015-12-23 00:00:00-05:00,4.634337403794981,4.674330268620218,4.609142201022908,4.6671319007873535,54948000
2015-12-24 00:00:00-05:00,4.663132427234728,4.700725684999817,4.655134037033937,4.657533645629883,24240000
2015-12-28 00:00:00-05:00,4.624738512018253,4.656332969665527,4.526756882180513,4.656332969665527,51336000
2015-12-29 00:00:00-05:00,4.7371190560828085,4.903887952276883,4.727520622329632,4.868694305419922,72652800
2015-12-30 00:00:00-05:00,4.859896034975018,4.865894827970806,4.7407188241610925,4.744318008422852,44796000
2015-12-31 00:00:00-05:00,4.692727672659623,4.717923336106546,4.563152001794869,4.568350315093994,87952800
2016-01-04 00:00:00-05:00,4.2640060613574375,4.289201259613037,4.108834304558584,4.289201259613037,132933600
2016-01-05 00:00:00-05:00,4.339193381063516,4.356390655417489,4.192820433763698,4.250810146331787,66163200
2016-01-06 00:00:00-05:00,4.0384486694226,4.201217917890077,4.032849888020841,4.1368303298950195,121893600
2016-01-07 00:00:00-05:00,3.8672808643876104,4.0192520972887165,3.7377047561923207,3.7433035373687744,170174400
2016-01-08 00:00:00-05:00,3.824488188177463,3.8940754639068973,3.638123546795463,3.6549205780029297,165909600
2016-01-11 00:00:00-05:00,3.7309058098062007,3.760500906527418,3.5153460793671996,3.6869142055511475,168088800
