Date,QQQ_open,QQQ_high,QQQ_low,QQQ_close,QQQ_volume
2015-02-13 00:00:00-05:00,98.22816670292411,98.81032543720931,98.04334937056824,98.7918472290039,29030200
2015-02-17 00:00:00-05:00,98.79182644567479,98.94891585758432,98.54232486199834,98.88423156738281,17675300
2015-02-18 00:00:00-05:00,98.76410580678167,99.07829170369985,98.63473721689166,99.0228500366211,15149600
2015-02-19 00:00:00-05:00,98.95812854009601,99.57725751742387,98.93040771500289,99.5125732421875,19828100
2015-02-20 00:00:00-05:00,99.44788993685955,100.23334387240666,99.13370413260633,100.17790222167969,28336700
2015-02-23 00:00:00-05:00,100.12249734613364,100.30731467954993,99.90072359609448,100.27958679199219,17868000
2015-02-24 00:00:00-05:00,100.15023530730188,100.47366393356508,99.84529899263273,100.35353088378906,19745000
2015-02-25 00:00:00-05:00,100.20565929878899,100.59376509439878,99.88223075238763,100.10401153564453,19472300
2015-02-26 00:00:00-05:00,100.20563685271706,100.66766947258381,99.92841446077371,100.61222076416016,22255500
2015-02-27 00:00:00-05:00,100.57524689424469,100.63993822238335,100.01157364242786,100.16866302490234,27757600
2015-03-02 00:00:00-05:00,100.36273731535991,101.11122798603834,100.3442520604948,101.07426452636719,22988600
2015-03-03 00:00:00-05:00,100.76932887056853,100.87097662270311,99.96538948097482,100.60299682617188,20788900
2015-03-04 00:00:00-05:00,100.27034587786659,100.41819268667287,99.66970191382728,100.21489715576172,21007400
2015-03-05 00:00:00-05:00,100.47362669927146,100.69540040504285,99.97463057374159,100.39045715332031,15381000
2015-03-06 00:00:00-05:00,100.2610960060643,100.45514889426245,99.00436649673007,99.25386810302734,30990400
2015-03-09 00:00:00-04:00,99.45713655592546,99.78980059734181,99.05055265535067,99.5403060913086,26237100
2015-03-10 00:00:00-04:00,98.82877309877318,98.85650097760151,97.69217681884766,97.69217681884766,34234500
2015-03-11 00:00:00-04:00,97.84002136852814,97.9601543572167,97.09153080848792,97.12849426269531,25459700
2015-03-12 00:00:00-04:00,97.05459418742691,97.87701188325967,96.9899098871949,97.76612854003906,21473200
2015-03-13 00:00:00-04:00,97.6736750364229,98.06178772369714,96.73113176745863,97.34101104736328,42021100
2015-03-16 00:00:00-04:00,97.70144833748738,98.63474941568417,97.5998005685653,98.59778594970703,25674100
2015-03-17 00:00:00-04:00,98.32981352726124,98.91197225594601,98.09879715158407,98.7548828125,19603800
2015-03-18 00:00:00-04:00,98.48690662644854,100.1779482511898,97.97866776106929,99.72515106201172,40622200
2015-03-19 00:00:00-04:00,99.82677212593721,100.15019356734527,99.67892534560437,99.87297821044922,31314000
2015-03-20 00:00:00-04:00,100.69545634247936,101.01962168165417,100.50095713897447,100.51947784423828,31761400
2015-03-23 00:00:00-04:00,100.4638964351946,100.74174937798212,100.28791795837103,100.32496643066406,17268500
2015-03-24 00:00:00-04:00,100.3156949780093,100.77879024732523,99.945224415575,99.9637451171875,22445300
2015-03-25 00:00:00-04:00,100.12121406954019,100.2138317270372,97.63902269073851,97.67607116699219,41581400
2015-03-26 00:00:00-04:00,96.8702920820841,97.89836443222237,96.54612671633669,97.3426513671875,47846300
2015-03-27 00:00:00-04:00,97.32411695905516,97.9631837140533,97.17592306056203,97.73163604736328,33878400
2015-03-30 00:00:00-04:00,98.32438949363228,98.9356715654703,98.32438949363228,98.8523178100586,30570200
2015-03-31 00:00:00-04:00,98.57445729552762,98.77822034046777,97.77793288327405,97.80571746826172,30488100
2015-04-01 00:00:00-04:00,97.80571860620344,97.82424637392606,96.66650821081694,97.29631805419922,32970500
2015-04-02 00:00:00-04:00,97.38894486624805,97.67606169653291,97.04625179383407,97.36116027832031,19164200
2015-04-06 00:00:00-04:00,96.78691910905549,98.4262733857614,96.63872521908677,98.15768432617188,24451100
2015-04-07 00:00:00-04:00,98.10209750670023,98.82452497671999,97.99095916748047,97.99095916748047,19379400
2015-04-08 00:00:00-04:00,98.02799621155225,98.90788140013657,98.01873939454403,98.76895141601562,25866900
2015-04-09 00:00:00-04:00,98.72265274523372,99.42655958038242,98.38923062992487,99.38951110839844,23114700
2015-04-10 00:00:00-04:00,99.35243784251305,99.80627621135409,99.13015413235466,99.79701232910156,17164300
2015-04-13 00:00:00-04:00,99.87111653369304,100.3805170343617,99.43580589762941,99.54695129394531,17783500
2015-04-14 00:00:00-04:00,99.44506898586911,99.7321857578838,98.69484993270837,99.25982666015625,23755700
2015-04-15 00:00:00-04:00,99.51917260033075,100.09341328997448,99.3987703716857,99.88038635253906,21128600
2015-04-16 00:00:00-04:00,99.61179659566952,99.91743410715989,99.47286659975218,99.74146270751953,16195300
2015-04-17 00:00:00-04:00,98.7874959032956,99.05608496744549,97.75942373957118,98.18547058105469,46514000
2015-04-20 00:00:00-04:00,98.67633664540564,99.83407476955446,98.63928817748014,99.65809631347656,28945900
2015-04-21 00:00:00-04:00,100.2323690289691,100.40834754133853,99.96377285029604,100.08417510986328,22759800
2015-04-22 00:00:00-04:00,100.34349132866868,100.79732983352666,99.69516070211992,100.630615234375,21429200
2015-04-23 00:00:00-04:00,100.28792549009336,101.46419160834728,100.2694047856927,101.0103530883789,29473200
2015-04-24 00:00:00-04:00,102.07547415363283,102.520048789885,101.90875954832252,102.38111877441406,32508100
2015-04-27 00:00:00-04:00,102.76082409093006,102.95533029710586,101.89946671920104,102.12175750732422,31121300
2015-04-28 00:00:00-04:00,102.19587511694553,102.39038137593043,101.05666455017126,101.91802215576172,36849200
2015-04-29 00:00:00-04:00,101.35299706072294,101.94575824209008,100.72318742223652,101.27890014648438,34043900
2015-04-30 00:00:00-04:00,100.70468237296375,101.11220133204935,99.15793907957179,99.68586730957031,44080500
2015-05-01 00:00:00-04:00,100.07488525477912,101.0659087962675,100.05635748786943,101.0010757446289,32874300
2015-05-04 00:00:00-04:00,101.32523632463077,101.79759543120166,101.11220941264081,101.16778564453125,23507300
2015-05-05 00:00:00-04:00,100.76954330050188,100.9547785998637,99.47287500614797,99.51918029785156,47843300
2015-05-06 00:00:00-04:00,99.69515883799664,99.98227567206054,98.17620677024941,98.83380126953125,42687200
2015-05-07 00:00:00-04:00,98.80599069711783,99.70439650246854,98.73189377030559,99.4265365600586,29335800
2015-05-08 00:00:00-04:00,100.45460616348117,100.88065288352838,100.30641937950774,100.66763305664062,33023300
2015-05-11 00:00:00-04:00,100.73250216441186,100.93626524831555,100.20457374987694,100.2786636352539,19679300
2015-05-12 00:00:00-04:00,99.68587623172958,100.334213790669,98.91714352364507,99.8248062133789,33665000
2015-05-13 00:00:00-04:00,100.26014264424643,100.77880717177565,99.8804010678238,100.02859497070312,20738400
2015-05-14 00:00:00-04:00,100.84362101605703,101.57531237294009,100.47315046202199,101.49195861816406,23904200
2015-05-15 00:00:00-04:00,101.75129083249773,101.89022082339731,101.24188322129027,101.49195861816406,23937400
2015-05-18 00:00:00-04:00,101.32521105177359,102.1402558980615,101.25111413858272,101.93649291992188,17631100
2015-05-19 00:00:00-04:00,102.0476774353282,102.20512813655418,101.6586790912617,101.82539367675781,14212900
2015-05-20 00:00:00-04:00,101.8994850896209,102.50151038334465,101.35303603608327,101.89022827148438,21131900
2015-05-21 00:00:00-04:00,101.71426021873644,102.55709712954513,101.56607338436432,102.41816711425781,16771800
2015-05-22 00:00:00-04:00,102.2977487812092,102.68675420295996,102.23291572196298,102.31627655029297,13543800
2015-05-26 00:00:00-04:00,102.09398923805423,102.23291216998832,100.73248797491424,101.14000701904297,25488400
2015-05-27 00:00:00-04:00,101.4456657363092,102.88126414068536,101.22338194797052,102.7701187133789,30572700
2015-05-28 00:00:00-04:00,102.57561506351638,102.81642661242535,102.22366515839859,102.53856658935547,17302400
2015-05-29 00:00:00-04:00,102.47373333445762,102.61266334573268,101.68647269226415,101.92728424072266,30383000
2015-06-01 00:00:00-04:00,102.47371390242667,102.54781083655892,101.43637802339269,102.26995086669922,24570200
2015-06-02 00:00:00-04:00,101.89021635504722,102.4459292280021,101.39007264950607,101.94578552246094,19449600
2015-06-03 00:00:00-04:00,102.40888501790404,102.63116876307137,102.00135892986988,102.25143432617188,20507200
2015-06-04 00:00:00-04:00,101.67722043409326,102.32555820542383,101.14929198389785,101.47345733642578,31374600
2015-06-05 00:00:00-04:00,101.35302245536,101.59383395383682,100.61206725986476,101.23262023925781,22641700
2015-06-08 00:00:00-04:00,101.18631906227345,101.26041600325895,100.00079627159836,100.20455932617188,24549200
2015-06-09 00:00:00-04:00,99.96375248181451,100.3990631976458,99.28763022964118,100.03784942626953,27554600
2015-06-10 00:00:00-04:00,100.38053534484155,101.70498819420997,100.26939699452508,101.40860748291016,30297900
2015-06-11 00:00:00-04:00,101.75130766460477,102.01990380710342,101.38082998301097,101.55680847167969,17593500
2015-06-12 00:00:00-04:00,101.01960151416795,101.23262844668251,100.58429083149215,100.72322082519531,27201800
2015-06-15 00:00:00-04:00,99.97301514445661,100.38053420143096,99.38951054684753,100.22308349609375,31238800
2015-06-16 00:00:00-04:00,100.12120880783357,100.93626111003204,100.0749035146557,100.76954650878906,16456900
2015-06-17 00:00:00-04:00,100.9362402064095,101.3715437902461,100.42683262303238,101.04737854003906,23296700
2015-06-18 00:00:00-04:00,101.4178808631713,102.69602147539639,101.36231168281019,102.52005004882812,43032400
2015-06-19 00:00:00-04:00,102.57017471975277,102.65372728404273,101.93891622160925,102.01318359375,27877600
2015-06-22 00:00:00-04:00,102.76508331298828,103.07143079805306,102.53300317264049,102.76508331298828,19120900
2015-06-23 00:00:00-04:00,102.87652708407855,102.94150926708065,102.4216518030639,102.84867858886719,18127900
2015-06-24 00:00:00-04:00,102.72799777842005,103.16430266732321,102.29168580699023,102.31953430175781,15815900
2015-06-25 00:00:00-04:00,102.7186823670165,102.82079820614044,101.94817451999936,102.11527252197266,18326700
2015-06-26 00:00:00-04:00,102.0967515027548,102.32883176368051,101.05702938409767,101.43763732910156,32311700
2015-06-29 00:00:00-04:00,100.31435183302702,100.87135002597435,98.99613788577429,99.04255676269531,50874900
2015-06-30 00:00:00-04:00,99.78518717236464,99.99870404349696,99.08894666751206,99.39529418945312,34809900
2015-07-01 00:00:00-04:00,100.37930316406603,100.583534827715,99.72019639298696,100.18435668945312,21293000
2015-07-02 00:00:00-04:00,100.47216263928715,100.55570811112518,99.90588638841074,100.21222686767578,20499400
2015-07-06 00:00:00-04:00,99.58096248524865,100.55570209351403,99.3674526816449,99.98014068603516,24311000
2015-07-07 00:00:00-04:00,100.09156251657151,100.32364274936661,98.24420584662994,100.2308120727539,44230800
2015-07-08 00:00:00-04:00,99.51597886852409,99.63666509556772,98.29988098540775,98.48554229736328,39691500
2015-07-09 00:00:00-04:00,99.79448808438659,99.8873187498204,98.42057015537858,98.42985534667969,28381000
2015-07-10 00:00:00-04:00,99.73879218421138,100.30506845678757,99.37674762732179,99.9337387084961,26415800
2015-07-13 00:00:00-04:00,100.79707580682957,101.77180841320263,100.78779061557104,101.68826293945312,25780700
2015-07-14 00:00:00-04:00,101.82748597437082,102.63512034050645,101.77178192384415,102.35662841796875,21977200
2015-07-15 00:00:00-04:00,102.55160065122101,102.86722632589243,102.1802709120291,102.46804809570312,28631500
2015-07-16 00:00:00-04:00,103.31281174601945,103.93478491637609,103.1085800584337,103.91622161865234,29838900
2015-07-17 00:00:00-04:00,104.75169653889105,105.44793701171875,104.57532043522458,105.44793701171875,35926800
2015-07-20 00:00:00-04:00,105.67077851311464,106.19063599383288,105.34586758766574,105.81002807617188,26539000
2015-07-21 00:00:00-04:00,105.8471038597061,106.0142018386366,105.43864764206097,105.7449951171875,35468900
2015-07-22 00:00:00-04:00,104.12973676479967,105.05805751423897,104.12973676479967,104.5474853515625,35575000
2015-07-23 00:00:00-04:00,104.64960109004723,104.99307523416074,103.88837835961219,104.15758514404297,25698300
2015-07-24 00:00:00-04:00,104.7145860259963,104.90024734758362,102.97862363080058,103.13643646240234,30844700
2015-07-27 00:00:00-04:00,102.55160066366881,102.99719068473263,102.05959176925325,102.28238677978516,35994800
2015-07-28 00:00:00-04:00,102.73726464955142,103.36852309782546,101.92034486811919,103.16429138183594,33553500
2015-07-29 00:00:00-04:00,103.38710117346389,103.77699425162268,102.98792290319852,103.55419921875,26714100
2015-07-30 00:00:00-04:00,103.31281413327224,104.22256447578049,102.69084094854364,104.04618835449219,25438100
2015-07-31 00:00:00-04:00,104.37110367437786,104.42680065375347,103.71199678250677,103.92550659179688,22081700
2015-08-03 00:00:00-04:00,103.94408244641708,104.23185963171106,102.91364577855875,103.60060119628906,25001800
2015-08-04 00:00:00-04:00,103.55418963708232,103.73985096687628,102.97862818267987,103.40565490722656,22132300
2015-08-05 00:00:00-04:00,103.98119216117715,104.90022757005585,103.86050595062628,104.20398712158203,28989900
2015-08-06 00:00:00-04:00,104.29681527120921,104.43606477407943,102.06884447285739,102.53300476074219,42125400
2015-08-07 00:00:00-04:00,102.28238176382548,102.64442629413219,101.55829270321206,102.40306091308594,30006800
2015-08-10 00:00:00-04:00,103.05288892084097,103.79554127478664,103.04360373019064,103.57274627685547,21500800
2015-08-11 00:00:00-04:00,103.02503231291082,103.42421048911629,101.67896307569488,102.2452392578125,36123300
2015-08-12 00:00:00-04:00,101.53972210314204,102.80223890239974,100.46287370526066,102.59800720214844,41889000
2015-08-13 00:00:00-04:00,102.70012972009997,103.19214570379746,102.20812081892826,102.43091583251953,22510500
2015-08-14 00:00:00-04:00,102.18955924532973,102.73726513852125,101.98532752836819,102.58873748779297,17924900
2015-08-17 00:00:00-04:00,102.33809824630842,103.47065092414157,102.07816951681097,103.44280242919922,21224900
2015-08-18 00:00:00-04:00,103.30353591354168,103.38708846717932,102.77439334892173,102.91364288330078,13984400
2015-08-19 00:00:00-04:00,102.59800644090342,103.14571936774307,101.64183719911713,102.2359619140625,42511400
2015-08-20 00:00:00-04:00,101.28910786190778,101.61401880497849,99.39533211618905,99.40461730957031,57747300
2015-08-21 00:00:00-04:00,98.00283405460647,98.83832425489608,95.06005859375,95.06005859375,97763400
2015-08-24 00:00:00-04:00,87.47567277235858,95.18073122203867,78.66590321325751,91.4024658203125,150829900
2015-08-25 00:00:00-04:00,94.75371858582801,95.3756919192568,90.98473781502031,91.05899810791016,75088300
2015-08-26 00:00:00-04:00,93.7232586040151,95.83055059479719,91.83876868441152,95.64488220214844,104103800
2015-08-27 00:00:00-04:00,97.02808065045477,98.13278459771291,95.87696491570122,98.06780242919922,69377700
2015-08-28 00:00:00-04:00,97.54793846728168,98.40199179056367,97.33442159519883,98.04923248291016,49919600
2015-08-31 00:00:00-04:00,97.50152191954864,98.03994962497772,96.59177160039935,96.8331298828125,39549400
2015-09-01 00:00:00-04:00,94.4194964436062,95.88624483227012,93.4169083995176,93.80680847167969,73155500
2015-09-02 00:00:00-04:00,95.50564630531973,96.47110083727215,94.41022742123201,96.4525375366211,43963600
2015-09-03 00:00:00-04:00,96.83311818180135,97.49222494879261,95.70985112122266,95.97906494140625,45131800
2015-09-04 00:00:00-04:00,94.66087416487865,95.47779392827985,94.30810772412812,94.8372573852539,49379600
2015-09-08 00:00:00-04:00,96.65676503824864,97.6314976367256,96.25758680767453,97.51081848144531,37343500
2015-09-09 00:00:00-04:00,98.66194005919392,98.68978855184383,96.16475467453613,96.4154052734375,47146700
2015-09-10 00:00:00-04:00,96.30398513899225,98.10492952046543,96.19259119046382,97.46438598632812,47686700
2015-09-11 00:00:00-04:00,97.01880513150248,98.00282287597656,96.74030606899737,98.00282287597656,29106100
2015-09-14 00:00:00-04:00,98.36487937331445,98.38344975708732,97.33444263223357,97.70577239990234,19718800
2015-09-15 00:00:00-04:00,97.93782190202981,99.16320479323765,97.57577743979958,98.85685729980469,30020200
2015-09-16 00:00:00-04:00,98.8754434920302,99.5067018752849,98.53196227028752,99.41386413574219,31329100
2015-09-17 00:00:00-04:00,99.31179205020739,100.93635393686205,98.9961592007429,99.45103454589844,56139800
2015-09-18 00:00:00-04:00,97.92486456691675,99.19975368625728,97.86902498011055,98.03652954101562,48384000
2015-09-21 00:00:00-04:00,98.57625747688564,99.15321915164606,97.4595652480495,98.34361267089844,35772600
2015-09-22 00:00:00-04:00,96.8360898759208,97.17109902715359,95.97065075186234,96.8733139038086,47359700
2015-09-23 00:00:00-04:00,97.13385928643055,97.39442743949436,96.44523263129528,96.94774627685547,21775100
2015-09-24 00:00:00-04:00,96.0078544002429,96.95704916050347,95.17033169994119,96.59412384033203,38284300
2015-09-25 00:00:00-04:00,97.62709630755046,97.72015283526798,95.17966774000769,95.77523803710938,44700000
2015-09-28 00:00:00-04:00,95.36577751737384,95.43091778966325,92.76946020796922,93.04862976074219,44077500
2015-09-29 00:00:00-04:00,93.2812476834071,94.23044234826405,91.89468680212173,92.56470489501953,49315500
2015-09-30 00:00:00-04:00,93.88614086431683,94.79811166194983,93.52321552131909,94.69574737548828,41411400
2015-10-01 00:00:00-04:00,94.86325637509135,95.13312522480513,93.60696863682736,95.12381744384766,39339100
2015-10-02 00:00:00-04:00,93.80239960376613,96.78955841064453,93.50461450120447,96.78955841064453,59370900
2015-10-05 00:00:00-04:00,97.50612901529006,98.4367086120762,97.29209968389422,98.1761474609375,32853500
2015-10-06 00:00:00-04:00,97.94348317100888,98.26918454545029,96.94776348356945,97.7108383178711,33051500
2015-10-07 00:00:00-04:00,98.32500433420107,98.51111733932291,97.05010823987269,98.29708099365234,37389300
2015-10-08 00:00:00-04:00,97.92487529538799,98.85545471353392,96.97568031301495,98.68795013427734,50188900
2015-10-09 00:00:00-04:00,98.73445605009482,99.32072551576844,98.46458721823423,99.13460540771484,23916200
2015-10-12 00:00:00-04:00,99.32073916506258,99.56268468914772,98.96711446104145,99.37657165527344,16162000
2015-10-13 00:00:00-04:00,98.80892223902232,99.81394970781092,98.64141766089088,98.7344741821289,26999600
2015-10-14 00:00:00-04:00,98.73446784305256,99.22767376373037,98.16681387026112,98.5762710571289,30902600
2015-10-15 00:00:00-04:00,98.93919206731306,100.20478049832758,98.80891153174598,100.19547271728516,38393800
2015-10-16 00:00:00-04:00,100.40949111776371,100.67005214227909,99.92558598673048,100.61421966552734,27091100
2015-10-19 00:00:00-04:00,100.48395746006442,101.25633289494964,100.26061331285634,101.19119262695312,23776300
2015-10-20 00:00:00-04:00,101.01438372314217,101.22841298176169,100.32574994385001,100.6700668334961,23404700
2015-10-21 00:00:00-04:00,101.18189253939208,101.2842497327672,100.01866838994506,100.0558853149414,30195200
2015-10-22 00:00:00-04:00,100.94924067470063,102.17760500692596,100.66075627790664,102.0938491821289,42778700
2015-10-23 00:00:00-04:00,104.8390567798209,105.37878732360986,104.29001135628225,104.95072174072266,53170900
2015-10-26 00:00:00-04:00,104.87628083025204,105.22059771587115,104.47613146038631,105.015869140625,25918000
2015-10-27 00:00:00-04:00,104.73670589777318,105.37880080436706,104.70878255421968,105.22991180419922,31390500
2015-10-28 00:00:00-04:00,105.3881018645312,106.10464477539062,104.54127132466824,106.10464477539062,42221900
2015-10-29 00:00:00-04:00,105.6207554789697,106.11396139502493,105.50908340184596,105.93714904785156,24913300
2015-10-30 00:00:00-04:00,105.98367707344399,106.16048941430871,105.43463868829497,105.46255493164062,27199200
2015-11-02 00:00:00-05:00,105.7417384431525,106.7839899642941,105.51840136710703,106.6537094116211,22176900
2015-11-03 00:00:00-05:00,106.43965519400606,107.40745849448108,106.28145842078827,107.02592468261719,20418400
2015-11-04 00:00:00-05:00,107.379557109534,107.45400516596908,106.58856603424424,107.03524017333984,28633000
2015-11-05 00:00:00-05:00,107.1282984527136,107.38885953748826,106.18841131141322,106.74675750732422,25004100
2015-11-06 00:00:00-05:00,106.54203610188125,106.94218553757581,105.86271709927082,106.82121276855469,29924900
2015-11-09 00:00:00-05:00,106.42105637488226,106.56064469909246,105.03449511384359,105.68589782714844,33479800
2015-11-10 00:00:00-05:00,105.12754593979646,105.51838754662418,104.81114528206209,105.41602325439453,35452100
2015-11-11 00:00:00-05:00,105.70452454675988,106.21634612400852,105.10895422037508,105.2857666015625,22748800
2015-11-12 00:00:00-05:00,104.85768571882663,105.36950722210513,104.18766742353743,104.26211547851562,31196900
2015-11-13 00:00:00-05:00,103.82474157866004,103.93641366064165,102.15900362949328,102.21483612060547,52836000
2015-11-16 00:00:00-05:00,102.11246083525775,103.70375044794059,101.87981603048385,103.68513488769531,33980600
2015-11-17 00:00:00-05:00,103.86196199509138,104.4947562381394,103.48972883451776,103.75028991699219,30579500
2015-11-18 00:00:00-05:00,104.16906296740657,105.84410167031665,104.06669866281257,105.74173736572266,32966500
2015-11-19 00:00:00-05:00,105.79755364889311,106.30006727897594,105.61143354529429,105.816162109375,26188100
2015-11-20 00:00:00-05:00,106.31866326587259,106.61644829693778,106.21629899584188,106.53269958496094,22727600
2015-11-23 00:00:00-05:00,106.56994917551535,106.96079791717229,105.76965742771219,106.22563934326172,20696200
2015-11-24 00:00:00-05:00,105.53701336897599,106.38383693276384,105.00657629416803,106.13258361816406,26374400
2015-11-25 00:00:00-05:00,106.29077961691165,106.42106016421151,106.00230227642729,106.22563934326172,14159900
2015-11-27 00:00:00-05:00,106.45824463685774,106.58852513575121,106.01156356939823,106.3744888305664,8828000
2015-11-30 00:00:00-05:00,106.69091425675924,106.69091425675924,105.76033499084726,106.10464477539062,25041600
2015-12-01 00:00:00-05:00,106.53272548204632,107.16551971435547,106.40243784326314,107.16551971435547,28639400
2015-12-02 00:00:00-05:00,107.2492498095151,107.7145393965412,106.34658687472357,106.5047836303711,22395500
2015-12-03 00:00:00-05:00,106.79329712072298,106.97941016637728,104.07599979577033,104.69949340820312,42754300
2015-12-04 00:00:00-05:00,105.01587646401477,107.32371633715225,104.8018471929729,107.14690399169922,40037300
2015-12-07 00:00:00-05:00,107.22134817469171,107.28648844175778,106.15118055881486,106.66300201416016,25892100
2015-12-08 00:00:00-05:00,105.54630969769384,107.01662679587452,105.50908567118529,106.67230987548828,30792600
2015-12-09 00:00:00-05:00,106.20700926049186,106.79327874295274,104.4109909899454,105.05309295654297,48509200
2015-12-10 00:00:00-05:00,105.29501942538906,106.23490624041264,104.97861886103014,105.52766418457031,30154600
2015-12-11 00:00:00-05:00,104.30865660559807,104.58783330582835,103.03376718728384,103.09890747070312,56022200
2015-12-14 00:00:00-05:00,103.23845179274201,103.92707836660433,101.78674351031597,103.88054656982422,53098500
2015-12-15 00:00:00-05:00,104.83906750512423,105.41602212815634,104.38307853560687,104.51335906982422,48428000
2015-12-16 00:00:00-05:00,105.22062074857236,106.24425674911974,104.1225366862286,106.06745147705078,44944100
2015-12-17 00:00:00-05:00,106.53271385552051,106.53271385552051,104.50405084096643,104.52265930175781,45668800
2015-12-18 00:00:00-05:00,104.1978393617312,104.43119473646347,102.51768493652344,102.51768493652344,53746100
2015-12-21 00:00:00-05:00,103.48842461191896,103.67510602788396,102.7230194121592,103.65644073486328,26432800
2015-12-22 00:00:00-05:00,104.20715880013422,104.48718805332275,103.6564436226871,104.33783721923828,26540300
2015-12-23 00:00:00-05:00,104.87925445680409,105.18728530249997,104.69257298019912,105.11260986328125,25656900
2015-12-24 00:00:00-05:00,105.11257500222344,105.38326803853339,105.04723579493755,105.09390258789062,11468600
2015-12-28 00:00:00-05:00,104.84189281927614,105.05658287769158,104.08582375363605,105.03791046142578,19183600
2015-12-29 00:00:00-05:00,105.66327162339118,106.92339587652371,105.59793242756817,106.6900405883789,27725700
2015-12-30 00:00:00-05:00,106.59672756476965,106.63406527763091,105.70998002899668,105.72864532470703,19520100
2015-12-31 00:00:00-05:00,105.35528669557395,105.55130435493469,104.3938565737939,104.41252899169922,29886800
2016-01-04 00:00:00-05:00,102.16296658563091,102.30298121608729,100.9215215698988,102.20964050292969,50807600
2016-01-05 00:00:00-05:00,102.71369601101348,102.84437444276955,101.55625542055672,102.03229522705078,38795200
2016-01-06 00:00:00-05:00,100.25880870981864,101.64026856904617,100.25880870981864,101.05221557617188,41891100
2016-01-07 00:00:00-05:00,98.89599097006504,100.14677930480396,97.83189118156173,97.88790130615234,61386300
2016-01-08 00:00:00-05:00,98.59730512122565,99.21336669602626,96.9824900020189,97.08516693115234,69344000
2016-01-11 00:00:00-05:00,97.77588535125562,98.06524368775425,95.89037737815411,97.38385009765625,50024100
2016-01-12 00:00:00-05:00,98.3172651615917,99.01733112180565,97.15048856123514,98.5132827758789,46734200
2016-01-13 00:00:00-05:00,98.91463960983161,99.1573311008835,94.96626504363674,95.11561584472656,69870700
2016-01-14 00:00:00-05:00,95.48902141021075,97.99059129179547,93.96753982164343,97.14117431640625,78445700
2016-01-15 00:00:00-05:00,93.92086634225119,95.15298233832841,92.88476799084076,94.12621307373047,91443900
2016-01-19 00:00:00-05:00,95.40500190774216,95.55435275233198,93.2301283031245,94.3315658569336,56563800
