Date,TQQQ_open,TQQQ_high,TQQQ_low,TQQQ_close,TQQQ_volume,SQQQ_open,SQQQ_high,SQQQ_low,SQQQ_close,SQQQ_volume,^VIX_open,^VIX_high,^VIX_low,^VIX_close,^VIX_volume,UUP_open,UUP_high,UUP_low,UUP_close,UUP_volume,^IXIC_open,^IXIC_high,^IXIC_low,^IXIC_close,^IXIC_volume,QQQ_open,QQQ_high,QQQ_low,QQQ_close,QQQ_volume
2015-01-16 05:00:00+00:00,3.473407755669942,3.6237639559421666,3.456212199942907,3.614967107772827,70898400,61638.16915611234,61936.29814840308,58955.00822549559,59215.87109375,2518,,,,,,21.25271719603274,21.37366708992204,21.209519628344623,21.244077682495117,3106100,4566.3798828125,4635.81982421875,4563.10986328125,4634.3798828125,1970520000,91.96296565415842,93.28437917291058,91.81511888810468,93.16425323486328,35362200
2015-01-20 05:00:00+00:00,3.675749408914994,3.7217367083915396,3.5525850697186523,3.694943904876709,70946400,58079.253990648176,60110.257739438886,57315.29845211222,57781.125,1794,,,,,,21.26135657876131,21.339110552302827,21.252717065276837,21.33047103881836,1526900,4655.83984375,4665.64990234375,4601.10009765625,4654.85009765625,1835040000,93.72796685846825,94.14379352636094,92.67453271975032,93.9035415649414,30964100
2015-01-21 05:00:00+00:00,3.6613533415088693,3.8021134242824646,3.6245642372535323,3.751727819442749,66765600,58284.22219036698,58899.11328125,56104.15377723624,56868.109375,2591,,,,,,21.166322228334725,21.321830165499996,21.105847285619028,21.269994735717773,2895500,4641.9501953125,4692.4599609375,4629.58984375,4667.419921875,1847420000,93.62632261124566,94.82761066381262,93.29365844438283,94.3840560913086,40128800
2015-01-22 05:00:00+00:00,3.7989138235566866,3.9708647956255336,3.6981426094178342,3.960468292236328,81328800,56234.584096078856,57743.86219806109,53570.05608887565,53756.38671875,3253,,,,,,21.390947229544267,21.606930135762017,21.330472279454305,21.589651107788086,3542900,4690.93017578125,4752.60009765625,4644.56982421875,4750.39990234375,1996550000,94.75365315154656,96.23215616604104,93.92199300275014,96.13050842285156,40887200
2015-01-23 05:00:00+00:00,3.960468150555717,4.022449943348258,3.9244785305720793,3.986860752105713,71179200,53737.7540097629,54203.580587517434,52917.899232914926,53439.625,2036,,,,,,21.771076718534484,21.779714584350586,21.650125175465483,21.779714584350586,2381900,4748.18994140625,4771.18017578125,4737.9501953125,4757.8798828125,1653830000,96.12128257605792,96.6387640090115,95.84406717810467,96.34306335449219,34783000
2015-01-26 05:00:00+00:00,3.9748647291121655,3.994858712331134,3.9116820946616353,3.9780635833740234,50402400,53551.41796875,54371.27266277401,53271.92205033273,53551.41796875,1507,,,,,,21.77107769123244,21.77107769123244,21.6933237128637,21.745159149169922,2516900,4752.35986328125,4774.18017578125,4734.2001953125,4771.759765625,1717510000,96.23217010498047,96.40774478684075,95.74241657143284,96.23217010498047,19960900
2015-01-27 05:00:00+00:00,3.788917257384724,3.791316626465709,3.6245643652165187,3.6701512336730957,111993600,56029.61459721213,58228.31580189156,55973.715414042315,57687.95703125,2737,,,,,,21.563730077797302,21.59828812975785,21.468698730543025,21.537813186645508,2282400,4698.22998046875,4721.8701171875,4659.830078125,4681.5,1954160000,94.71672037728197,94.77216205514192,93.42302717675085,93.73721313476562,45253200
2015-01-28 05:00:00+00:00,3.838502243065263,3.8508988300587905,3.604569033919748,3.606968402862549,94464000,54948.90028691375,58638.24659305445,54781.20272754372,58600.98046875,3006,,,,,,21.58965020001011,21.684683202052092,21.546454279710332,21.667404174804688,1987000,4740.68994140625,4742.06005859375,4637.47998046875,4637.990234375,2118680000,95.24343326538035,95.34508103701312,93.23821277055269,93.2566909790039,43591700
2015-01-29 05:00:00+00:00,3.5945725919943388,3.7293333287916717,3.502998435147989,3.711338520050049,88279200,58750.05176931651,60296.59610704352,56625.88243798061,56942.64453125,2948,,,,,,21.65012669645081,21.762438733775223,21.59829125881892,21.68468475341797,1564500,4635.72998046875,4688.41015625,4601.759765625,4683.41015625,2110710000,93.18273617738926,94.32858216037451,92.36956129757957,94.15300750732422,46539700
2015-01-30 05:00:00+00:00,3.698542917664652,3.7849181485346026,3.609368117671278,3.6261632442474365,109111200,57073.06587800712,58470.54545386429,55768.75160720708,58284.21484375,2516,,,,,,21.710599899291992,21.736518439929334,21.68468300647337,21.710599899291992,1740900,4671.2099609375,4703.81005859375,4631.10009765625,4635.240234375,2264230000,94.0698617984743,94.79063169210713,93.29364318605924,93.42301177978516,42927600
2015-02-02 05:00:00+00:00,3.645757839600736,3.7269343587566697,3.4782060919522544,3.7213363647460938,99422400,57892.92913880456,60594.72338570725,56569.98161101083,56774.9453125,2245,,,,,,21.684683202052092,21.69332271567579,21.615568740881212,21.667404174804688,1816100,4650.60009765625,4676.68994140625,4580.4599609375,4676.68994140625,2006450000,93.63553172581507,94.31933802402824,92.1755069660679,94.23617553710938,43624700
2015-02-03 05:00:00+00:00,3.7525271516627403,3.832104694698855,3.6861456799375323,3.822906732559204,91166400,56197.320008460236,57222.13850994078,54986.17087034687,55060.703125,2477,,,,,,21.52053526068514,21.537814287548628,21.33047090864285,21.4168643951416,4196800,4693.25,4727.740234375,4670.81982421875,4727.740234375,2153520000,94.57808897089694,95.20645370291415,93.95896686657302,95.14176940917969,30750400
2015-02-04 05:00:00+00:00,3.7749208579996165,3.8900878372915626,3.7517282516567776,3.812910795211792,62316000,55787.38612721332,56160.04735718803,54166.30977682336,55247.02734375,2319,,,,,,21.468699504058065,21.555092989253566,21.468699504058065,21.54645347595215,1158600,4699.81005859375,4744.330078125,4697.7900390625,4716.7001953125,2212960000,94.75365052887204,95.68695839502503,94.54111242170637,95.05859375,34073200
2015-02-05 05:00:00+00:00,3.8401022165072534,3.9192795676424685,3.8165094114878912,3.914080858230591,50162400,54837.09886555257,55228.39314899689,53700.48213745244,53868.1796875,1545,,,,,,21.468699406109653,21.485978432633654,21.36502689478431,21.390945434570312,922900,4729.64990234375,4767.3798828125,4722.7998046875,4765.10009765625,2036590000,95.29881601320223,95.94566570998519,95.05856420159287,95.8809814453125,23605500
2015-02-06 05:00:00+00:00,3.930876157581397,3.9568697057847353,3.800113737049651,3.842902183532715,61764000,53514.15464552873,55358.827803574466,53197.392588086535,54799.8359375,2161,,,,,,21.598290068764257,21.67604404483731,21.581011041232745,21.65012550354004,2861900,4768.83984375,4787.18017578125,4731.22021484375,4744.39990234375,2034060000,96.02888650328558,96.25990288173848,94.95697417329554,95.29887390136719,34169300
2015-02-09 05:00:00+00:00,3.796914452473382,3.8572975038640176,3.7769204737376305,3.800513505935669,47896800,55414.727562079126,55675.590435606064,54538.973629524415,55340.1953125,1429,,,,,,21.641486605816905,21.65012611982859,21.581011655553898,21.632848739624023,1661800,4723.72998046875,4749.47021484375,4719.60986328125,4726.009765625,1654680000,94.92922745683353,95.44670174747785,94.7628954276895,94.99391174316406,22604700
2015-02-10 05:00:00+00:00,3.8704942435933516,3.9968576679668137,3.8492994338831035,3.982461452484131,59628000,54371.27237667963,54650.768293626235,52507.96626370226,52694.296875,1992,,,,,,21.658761978149414,21.6846805158098,21.632845088307562,21.658761978149414,1133800,4754.6298828125,4793.27001953125,4737.1201171875,4787.64013671875,1773730000,95.52063359782665,96.60178831811757,95.37277976425241,96.47241973876953,23686500
2015-02-11 05:00:00+00:00,3.996857933934054,4.051642543850814,3.9724651839588367,4.027249336242676,60926400,52563.86902893808,52843.364964930304,51781.280408159844,52135.30859375,2673,,,,,,21.68468152260575,21.753795978423817,21.676042009651166,21.73651695251465,2328700,4788.3701171875,4810.35986328125,4780.1298828125,4801.18017578125,1793630000,96.58329605558083,97.04532867688587,96.39848582708214,96.82355499267578,20303600
2015-02-12 05:00:00+00:00,4.099629326451459,4.169608727543699,4.085632622493691,4.1680097579956055,76550400,51166.38619377083,51352.71680627546,50271.99925374861,50327.8984375,2595,,,,,,21.5982892644209,21.615568291308925,21.48597888528614,21.5291748046875,1878600,4828.080078125,4857.60986328125,4823.56982421875,4857.60986328125,2075470000,97.45193159613618,97.98789119462148,97.3040848052094,97.950927734375,22520300
2015-02-13 05:00:00+00:00,4.201198394922844,4.2739771082086735,4.178805050288616,4.273177623748779,60448800,49936.61020674905,50160.20696886882,48986.32396774002,49004.95703125,2384,,,,,,21.503257394932987,21.537815450525997,21.468700987158766,21.520536422729492,1038800,4869.72998046875,4893.83984375,4860.1201171875,4893.83984375,1942240000,98.22816670292411,98.81032543720931,98.04334937056824,98.7918472290039,29030200
2015-02-17 05:00:00+00:00,4.272379354577595,4.291973365093819,4.241587524477069,4.284775257110596,41364000,49042.22492136866,49377.620076605985,48781.36202285074,48874.52734375,1098,,,,,,21.485977689664924,21.55509214555234,21.47733817670167,21.49461555480957,754000,4889.990234375,4901.89013671875,4880.64013671875,4899.27001953125,1751490000,98.79182644567479,98.94891585758432,98.54232486199834,98.88423156738281,17675300
2015-02-18 05:00:00+00:00,4.270378960820966,4.308368894118977,4.250784952773075,4.3031697273254395,35239200,49079.48939604055,49265.82003156083,48613.66280723987,48706.828125,1075,,,,,,21.52917438394172,21.615567868874752,21.47733895210937,21.50325584411621,1736200,4890.83984375,4907.5,4885.60009765625,4906.35986328125,1684800000,98.76410580678167,99.07829170369985,98.63473721689166,99.0228500366211,15149600
2015-02-19 05:00:00+00:00,4.292774235251543,4.374350970798538,4.290773921598995,4.367952346801758,37795200,48781.36264690171,48818.62877573815,47849.70942599067,47961.5078125,1878,,,,,,21.54645250729935,21.581008911132812,21.529173481473318,21.581008911132812,523800,4901.509765625,4929.52978515625,4900.6298828125,4924.7001953125,1592890000,98.95812854009601,99.57725751742387,98.93040771500289,99.5125732421875,19828100
2015-02-20 05:00:00+00:00,4.3575550680015205,4.4607251962889105,4.316366278700553,4.451927661895752,45386400,48091.93642241379,48483.23075208085,46899.420370095126,47011.21875,1427,,,,,,21.650123722600245,21.667402748710384,21.49461578324623,21.563730239868164,1902500,4919.77978515625,4957.02001953125,4905.58984375,4955.97021484375,1761140000,99.44788993685955,100.23334387240666,99.13370413260633,100.17790222167969,28336700
2015-02-23 05:00:00+00:00,4.449128066185315,4.4699224473474075,4.417538125006194,4.469522476196289,39487200,47048.4834718837,47365.24553882312,46806.253655988854,46824.88671875,1179,,,,,,21.606929422913513,21.650125343604437,21.589650395509643,21.624208450317383,2062500,4953.10009765625,4960.97021484375,4939.56005859375,4960.97021484375,1754850000,100.12249734613364,100.30731467954993,99.90072359609448,100.27958679199219,17868000
2015-02-24 05:00:00+00:00,4.449928216105642,4.491916489588979,4.40953936950402,4.478720188140869,52300800,47011.21885751147,47402.5131880734,46564.025336869265,46713.08984375,1470,,,,,,21.632845988610903,21.70196044409643,21.5723693982198,21.581008911132812,1096300,4956.2099609375,4971.18017578125,4945.14013671875,4968.1201171875,1834890000,100.15023530730188,100.47366393356508,99.84529899263273,100.35353088378906,19745000
2015-02-25 05:00:00+00:00,4.455127284292172,4.507912042124675,4.413539431949278,4.4427313804626465,56275200,46973.947725502076,47383.87507574446,46414.95588426246,47085.74609375,1491,,,,,,21.55509221262578,21.62420666872826,21.520534160665232,21.537813186645508,1104000,4960.35986328125,4984.240234375,4956.0,4967.14013671875,1848560000,100.20565929878899,100.59376509439878,99.88223075238763,100.10401153564453,19472300
2015-02-26 05:00:00+00:00,4.455526502916097,4.515909788120317,4.418737395944607,4.510310649871826,58168800,46936.68747487942,47327.981812700964,46303.16330888264,46359.0625,1575,,,,,,21.676044329461345,21.78835471425339,21.66740481558214,21.76243782043457,1625200,4969.27001953125,4989.10986328125,4955.509765625,4987.89013671875,1905550000,100.20563685271706,100.66766947258381,99.92841446077371,100.61222076416016,22255500
2015-02-27 05:00:00+00:00,4.50511255016784,4.513109684148843,4.429133599304884,4.450727462768555,44395200,46433.59066840277,47197.546213107635,46340.42535807291,46955.31640625,1166,,,,,,21.771074295043945,21.796991185244735,21.727876731678375,21.771074295043945,2502900,4985.02978515625,4989.25,4960.8701171875,4963.52978515625,1955590000,100.57524689424469,100.63993822238335,100.01157364242786,100.16866302490234,27757600
2015-03-02 05:00:00+00:00,4.474720546967675,4.5742922982654886,4.472721606763296,4.570693016052246,44522400,46713.08398118882,46713.08398118882,45650.999502956765,45688.265625,1476,,,,,,21.76243649458148,21.822911440232733,21.736517954522938,21.814271926879883,2238700,4973.43017578125,5008.56982421875,4972.009765625,5008.10009765625,1931110000,100.36273731535991,101.11122798603834,100.3442520604948,101.07426452636719,22988600
2015-03-03 05:00:00+00:00,4.530704872116841,4.543101689859082,4.420336629341856,4.505113124847412,64195200,46098.19622071098,47197.54689856949,45986.39784669147,46321.79296875,1308,,,,,,21.788352611482424,21.814271150618655,21.727877667983172,21.805631637573242,1175900,4990.7001953125,4996.66015625,4956.06982421875,4979.89990234375,2018900000,100.76932887056853,100.87097662270311,99.96538948097482,100.60299682617188,20788900
2015-03-04 05:00:00+00:00,4.462323457435037,4.480718465568153,4.3799472648038895,4.45512580871582,58320000,46787.620593227715,47626.10841747911,46601.28996561629,46824.88671875,1362,,,,,,21.857469264421415,21.952502269651898,21.857469264421415,21.917945861816406,1635700,4961.240234375,4973.31982421875,4938.89990234375,4967.14013671875,1824830000,100.27034587786659,100.41819268667287,99.66970191382728,100.21489715576172,21007400
2015-03-05 05:00:00+00:00,4.489116233790647,4.5167087472583205,4.422735219825303,4.474720478057861,46173600,46489.49018989712,47197.54655351079,46228.62731909209,46638.5546875,1375,,,,,,22.012978375037104,22.064815461240272,21.969782451020002,22.021617889404297,1929500,4979.9501953125,4993.52001953125,4963.10009765625,4982.81005859375,1724200000,100.47362669927146,100.69540040504285,99.97463057374159,100.39045715332031,15381000
2015-03-06 05:00:00+00:00,4.461925061525762,4.486317351144376,4.2903740579766465,4.320764541625977,74863200,46806.25745368584,48557.76549534446,46545.39455386434,48278.26953125,1748,,,,,,22.24623851247502,22.306713460314246,22.24623851247502,22.2894344329834,3306000,4967.240234375,4982.93017578125,4918.6298828125,4927.3701171875,1918220000,100.2610960060643,100.45514889426245,99.00436649673007,99.25386810302734,30990400
2015-03-09 04:00:00+00:00,4.351556392524084,4.393144237465271,4.296771788432308,4.362353324890137,56635200,47942.86476949016,48520.489646231006,47439.77213490943,47831.06640625,1524,,,,,,22.272157053471293,22.31535297397967,22.24623851247502,22.2894344329834,2286300,4936.080078125,4950.47021484375,4920.81982421875,4942.43994140625,1696510000,99.45713655592546,99.78980059734181,99.05055265535067,99.5403060913086,26237100
2015-03-10 04:00:00+00:00,4.266381274433175,4.26878064382523,4.118823489068674,4.120822429656982,95983200,48818.62659309198,50439.703125,48781.36046592169,50439.703125,2860,,,,,,22.444943469796627,22.5313369628141,22.375829004946414,22.52269744873047,4272800,4899.509765625,4903.43994140625,4859.7900390625,4859.7900390625,1876010000,98.82877309877318,98.85650097760151,97.69217681884766,97.69217681884766,34234500
2015-03-11 04:00:00+00:00,4.132018911376887,4.15121340479007,4.042844122234806,4.0484418869018555,111576000,50216.098150909376,51371.34790428837,50048.40060606404,51352.71484375,1770,,,,,,22.67820612562799,22.80779554535352,22.643648068197784,22.773239135742188,3921600,4866.93994140625,4876.08984375,4846.7900390625,4849.93994140625,1846020000,97.84002136852814,97.9601543572167,97.09153080848792,97.12849426269531,25459700
2015-03-12 04:00:00+00:00,4.036847514693471,4.1408171561508516,4.0296494052234975,4.1260223388671875,61195200,51445.886617439326,51520.418868967674,50122.939152811225,50290.63671875,2107,,,,,,22.626371540658408,22.69548601030661,22.591813481924838,22.65228843688965,2784500,4853.97998046875,4895.7998046875,4853.2001953125,4893.2900390625,1855110000,97.05459418742691,97.87701188325967,96.9899098871949,97.76612854003906,21473200
2015-03-13 04:00:00+00:00,4.11522368439832,4.1640091724387505,3.9956570449542155,4.072835445404053,99057600,50439.700280324156,51874.44609546452,49843.44227922687,50942.79296875,2817,,,,,,22.721400174331304,22.89418715158396,22.721400174331304,22.885547637939453,3128100,4885.5400390625,4904.47021484375,4842.7998046875,4871.759765625,1851410000,97.6736750364229,98.06178772369714,96.73113176745863,97.34101104736328,42021100
2015-03-16 04:00:00+00:00,4.118022575647614,4.230790177216516,4.104427218597885,4.228791236877441,57480000,50365.17066747861,50532.86823906844,48911.7917137001,49004.95703125,1829,,,,,,22.738679726354462,22.773237781729975,22.652286235734454,22.7127628326416,3028400,4897.27001953125,4929.93994140625,4889.08984375,4929.509765625,1713480000,97.70144833748738,98.63474941568417,97.5998005685653,98.59778594970703,25674100
2015-03-17 04:00:00+00:00,4.192401329330764,4.268780256509841,4.164809270274993,4.252384185791016,48681600,49396.25492611573,49694.38396376864,48520.50087801032,48744.09765625,1217,,,,,,22.652286750097982,22.730040728639665,22.617730341756577,22.72140121459961,2263500,4912.64990234375,4944.91015625,4907.02001953125,4937.43017578125,1724370000,98.32981352726124,98.91197225594601,98.09879715158407,98.7548828125,19603800
2015-03-18 04:00:00+00:00,4.215995426398199,4.431533185211166,4.148814463708378,4.374749183654785,83911200,49154.021964373766,49880.71144754685,46638.558368774655,47234.81640625,2742,,,,,,22.721398911534145,22.721398911534145,22.263516248554403,22.27215576171875,6037600,4926.830078125,5001.56982421875,4907.72021484375,4982.830078125,1983570000,98.48690662644854,100.1779482511898,97.97866776106929,99.72515106201172,40622200
2015-03-19 04:00:00+00:00,4.389944990504263,4.428733491688979,4.36875064116829,4.395943641662598,55692000,47141.65335201405,47365.25012680621,46713.09286699574,47067.12109375,2134,,,,,,22.539976340621365,22.66092624142327,22.522697312558574,22.60909080505371,3046600,4982.02001953125,5000.02001953125,4979.93994140625,4992.3798828125,1674970000,99.82677212593721,100.15019356734527,99.67892534560437,99.87297821044922,31314000
2015-03-20 04:00:00+00:00,4.500713124693547,4.543900854084172,4.477520748376552,4.487117767333984,52406400,45930.498501365844,46172.72831090652,45483.30500682922,46042.296875,2649,,,,,,22.358548537594437,22.41038561875954,22.194402724027753,22.306713104248047,5947100,5033.47021484375,5042.14013671875,5020.06982421875,5026.419921875,2825670000,100.69545634247936,101.01962168165417,100.50095713897447,100.51947784423828,31761400
2015-03-23 04:00:00+00:00,4.4731205427992,4.50871110472033,4.449127311762401,4.449527740478516,49617600,46228.630053671746,46452.226813302565,45855.96878762038,46433.59375,1791,,,,,,22.099370020648315,22.185763509268202,22.047534586603877,22.0648136138916,4322300,5020.60009765625,5031.39013671875,5010.97021484375,5010.97021484375,1608880000,100.4638964351946,100.74174937798212,100.28791795837103,100.32496643066406,17268500
2015-03-24 04:00:00+00:00,4.4487293655579405,4.512311054676267,4.4019428050646106,4.404342174530029,46490400,46433.59116238086,46955.316905778396,45800.06704539813,46918.05078125,1392,,,,,,22.082091216563057,22.18576373351858,22.082091216563057,22.133928298950195,1700100,5010.10009765625,5032.47998046875,4994.56005859375,4994.72998046875,1611670000,100.3156949780093,100.77879024732523,99.945224415575,99.9637451171875,22445300
2015-03-25 04:00:00+00:00,4.427576703612781,4.434775529368108,4.097238063812256,4.097238063812256,87943200,46713.090043921744,50216.10597062988,46619.924726722056,50178.83984375,2497,,,,,,22.004337532901378,22.090731023541363,22.004337532901378,22.07345199584961,5766300,5002.830078125,5006.759765625,4876.52001953125,4876.52001953125,2219520000,100.12121406954019,100.2138317270372,97.63902269073851,97.67607116699219,41581400
2015-03-26 04:00:00+00:00,4.00085594165626,4.128432474444988,3.9596644112451056,4.0636444091796875,98280000,51371.35670048925,51893.08248489755,49824.812410993196,50700.56640625,2979,,,,,,22.02161755232824,22.220321436275622,21.995699009623383,22.151206970214844,1953900,4835.7099609375,4889.2099609375,4825.93017578125,4863.35986328125,2004960000,96.8702920820841,97.89836443222237,96.54612671633669,97.3426513671875,47846300
2015-03-27 04:00:00+00:00,4.055645816090035,4.136030639128666,4.038849014719486,4.1028361320495605,49272000,50663.30101675893,50924.163912762844,49694.38168874442,50067.04296875,1371,,,,,,22.17712324748327,22.203041787540503,22.082090248425438,22.16848373413086,1464600,4863.740234375,4899.259765625,4859.66015625,4891.22021484375,1678650000,97.32411695905516,97.9631837140533,97.17592306056203,97.73163604736328,33878400
2015-03-30 04:00:00+00:00,4.185621051922458,4.2584079545265725,4.18282189012583,4.25040864944458,75607200,49116.7492223669,49116.7492223669,48222.36228660301,48296.89453125,1449,,,,,,22.289435270186406,22.349911868115903,22.246239348055568,22.341272354125977,2087300,4921.77978515625,4948.4599609375,4921.1201171875,4947.43994140625,1778520000,98.32438949363228,98.9356715654703,98.32438949363228,98.8523178100586,30570200
2015-03-31 04:00:00+00:00,4.211616899267192,4.2388117000070595,4.110835628668232,4.118834018707275,62253600,48744.0904918722,49899.34034297926,48464.59456015275,49862.07421875,1468,,,,,,22.444942250401986,22.462221277630505,22.280796435187252,22.37582778930664,2205300,4925.91015625,4940.8701171875,4899.31005859375,4900.8798828125,1837660000,98.57445729552762,98.77822034046777,97.77793288327405,97.80571746826172,30488100
2015-04-01 04:00:00+00:00,4.113235282070646,4.113235282070646,3.9692619714051642,4.049246788024902,87938400,49880.70874355907,51613.58357103423,49862.07568089805,50626.03125,2250,,,,,,22.34127215686384,22.444943028190014,22.32399312903655,22.38446807861328,1787000,4894.35986328125,4899.3798828125,4844.39013671875,4880.22998046875,1874960000,97.80571860620344,97.82424637392606,96.66650821081694,97.29631805419922,32970500
2015-04-02 04:00:00+00:00,4.057245088488947,4.095238356106163,4.01725313874141,4.056045055389404,55288800,50514.234375,51035.960145011064,50085.67392106234,50514.234375,1529,,,,,,22.20304159316006,22.228958485171713,22.159844026776188,22.211679458618164,2079800,4885.41015625,4901.330078125,4872.9599609375,4886.93994140625,1563670000,97.38894486624805,97.67606169653291,97.04625179383407,97.36116027832031,19164200
2015-04-06 04:00:00+00:00,3.9828583738140573,4.188821022559149,3.9660615727915496,4.153626918792725,75472800,51445.89178595874,51688.12162776152,48893.16191465257,49340.35546875,1775,,,,,,21.943859753742036,22.11664671273801,21.90930335063398,22.03889274597168,4332500,4855.93994140625,4929.6201171875,4852.91015625,4917.31982421875,1737560000,96.78691910905549,98.4262733857614,96.63872521908677,98.15768432617188,24451100
2015-04-07 04:00:00+00:00,4.148427111310586,4.239210833240894,4.134029920685795,4.134429931640625,57345600,49414.88081531955,49563.9453125,48296.89708646617,49563.9453125,1610,,,,,,22.220319971478748,22.29807394664882,22.159845023639527,22.2894344329834,3336400,4917.5,4948.8798828125,4909.77001953125,4910.22998046875,1572940000,98.10209750670023,98.82452497671999,97.99095916748047,97.99095916748047,19379400
2015-04-08 04:00:00+00:00,4.1376303826554945,4.249209674257649,4.136031253698842,4.232812881469727,84571200,49508.0502277267,49526.68329141798,48166.46964195466,48390.06640625,2377,,,,,,22.159846210067382,22.349912225245266,22.159846210067382,22.323993682861328,1595900,4914.14990234375,4956.72021484375,4914.14990234375,4950.81982421875,1714210000,98.02799621155225,98.90788140013657,98.01873939454403,98.76895141601562,25866900
2015-04-09 04:00:00+00:00,4.228812928512999,4.314797912497394,4.1828221843593205,4.31159782409668,55464000,48390.063025841344,48949.054897529924,47421.14378158114,47477.04296875,1630,,,,,,22.38446781069252,22.58317168487171,22.36718878307204,22.557254791259766,5820800,4950.83984375,4975.93017578125,4928.10986328125,4974.56005859375,1729750000,98.72265274523372,99.42655958038242,98.38923062992487,99.38951110839844,23114700
