Date,TQQQ_open,TQQQ_high,TQQQ_low,TQQQ_close,TQQQ_volume,MA5,MA10,MA20,MA50,MA200,BB_middle,BB_std,BB_upper,BB_lower,RSI,MACD,MACD_signal,MACD_hist,MA_cross_up,MA_cross_down,BB_squeeze,BB_squeeze_signal,VIX,VIX_MA10,VIX_ratio,VIX_spike,price_change,price_change_abs,price_to_MA5_ratio,price_spike,UUP,UUP_change,UUP_MA20,UUP_ratio,IXIC,IXIC_change,IXIC_MA20,IXIC_ratio,QQQ,QQQ_change,QQQ_MA20,QQQ_ratio,next_day_return,target_direction,target_big_move,switch_to_sqqq
2015-01-16 05:00:00+00:00,3.473407755669942,3.623763955942167,3.456212199942907,3.614967107772827,70898400,3.6254437923431397,3.674669647216797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0649024265423992,-0.041862681810873034,-0.02303974473152616,0,0,0.0,0,0.0,0.0,0.0,0,0.03562862155321711,0.03562862155321711,0.9971102338995189,0,21.24407768249512,0.004493429090462353,0.0,0.0,4634.3798828125,0.013905614537018884,0.0,0.0,93.16425323486328,0.011741067330288901,0.0,0.0,0.022123796626507986,1,0,0
2015-01-20 05:00:00+00:00,3.675749408914994,3.72173670839154,3.5525850697186523,3.694943904876709,70946400,3.6254437923431397,3.6750695943832397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05994838825151394,-0.04547982309900122,-0.01446856515251272,0,0,0.0,0,0.0,0.0,0.0,0,0.022123796626507986,0.022123796626507986,1.0191700979285216,0,21.33047103881836,0.004066703088476453,0.0,0.0,4654.85009765625,0.0044170342875144986,0.0,0.0,93.9035415649414,0.007935321804323436,0.0,0.0,0.015368004502340327,1,0,0
2015-01-21 05:00:00+00:00,3.661353341508869,3.802113424282465,3.624564237253532,3.751727819442749,66765600,3.637440299987793,3.6957837343215942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050854075741973315,-0.04655467362759564,-0.004299402114377675,0,0,0.0,0,0.0,0.0,0.0,0,0.015368004502340327,0.015368004502340327,1.0314197650076455,0,21.269994735717773,-0.0028352071077346608,0.0,0.0,4667.419921875,0.002700371430882198,0.0,0.0,94.3840560913086,0.005117107601685822,0.0,0.0,0.05563849054076209,1,1,0
2015-01-22 05:00:00+00:00,3.798913823556687,3.9708647956255336,3.698142609417834,3.960468292236328,81328800,3.702541780471802,3.723735737800598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.10954530130616,-0.02649770684934749,-0.04254328027194602,0.016045573422598526,0,0,0.0,0,0.0,0.0,0.0,0,0.05563849054076209,0.05563849054076209,1.06966201249231,1,21.58965110778809,0.015028512044412023,0.0,0.0,4750.39990234375,0.017778554717102768,0.0,0.0,96.13050842285156,0.01850367958178678,0.0,0.0,0.006663974540869644,1,0,0
2015-01-23 05:00:00+00:00,3.960468150555717,4.022449943348258,3.9244785305720793,3.986860752105713,71179200,3.8017935752868652,3.7333330154418944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.90124781299842,-0.0050077320652670565,-0.03503617063061022,0.030028438565343166,0,0,0.0,0,0.0,0.0,0.0,0,0.006663974540869644,0.006663974540869644,1.048678912506417,0,21.779714584350582,0.008803452895722375,0.0,0.0,4757.8798828125,0.0015746001647269914,0.0,0.0,96.3430633544922,0.0022111079523856603,0.0,0.0,-0.002206540252764677,0,0,0
2015-01-26 05:00:00+00:00,3.9748647291121655,3.994858712331134,3.9116820946616353,3.978063583374024,50402400,3.8744128704071046,3.749928331375122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.268911231836206,0.011184442491416924,-0.02579204800620479,0.036976490497621715,0,0,0.0,0,0.0,0.0,0.0,0,-0.002206540252764677,0.002206540252764677,1.026752624574063,0,21.74515914916992,-0.001586588063256511,0.0,0.0,4771.759765625,0.0029172411146065613,0.0,0.0,96.23217010498048,-0.0011510247406570917,0.0,0.0,-0.07740257118760518,0,1,0
2015-01-27 05:00:00+00:00,3.788917257384724,3.791316626465709,3.624564365216519,3.670151233673096,111993600,3.869454336166382,3.7474490642547607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.02565838685648,-0.0008196474188499892,-0.020797567888733832,0.019977920469883843,0,0,0.0,0,0.0,0.0,0.0,0,-0.07740257118760518,0.07740257118760518,0.9484932279390217,1,21.537813186645508,-0.009535269946843616,0.0,0.0,4681.5,-0.01891540439131434,0.0,0.0,93.73721313476562,-0.025926433618748135,0.0,0.0,-0.017215320783202093,0,0,0
2015-01-28 05:00:00+00:00,3.838502243065263,3.8508988300587914,3.604569033919748,3.606968402862549,94464000,3.840502452850342,3.7389713764190673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51140381353662,-0.015255446274529127,-0.01968914356589289,0.004433697291363763,0,0,0.0,0,0.0,0.0,0.0,0,-0.017215320783202093,0.017215320783202093,0.9391917977257197,0,21.667404174804688,0.006016905571431641,0.0,0.0,4637.990234375,-0.0092939796272562,0.0,0.0,93.2566909790039,-0.00512626884982037,0.0,0.0,0.028935689346396787,1,0,0
2015-01-29 05:00:00+00:00,3.5945725919943388,3.729333328791672,3.502998435147989,3.711338520050049,88279200,3.790676498413086,3.7466091394424437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.498389975562574,-0.01806587253938252,-0.01936448936059082,0.0012986168212082982,0,0,0.0,0,0.0,0.0,0.0,0,0.028935689346396787,0.028935689346396787,0.9790702323460599,0,21.68468475341797,0.0007975380194999993,0.0,0.0,4683.41015625,0.00979301800559318,0.0,0.0,94.15300750732422,0.009611283854389807,0.0,0.0,-0.022950015295684523,0,0,0
2015-01-30 05:00:00+00:00,3.698542917664652,3.784918148534602,3.609368117671278,3.626163244247437,109111200,3.7185369968414306,3.760165286064148,3.729913890361786,0.0,0.0,3.729913890361786,0.14208611544203673,4.014086121245859,3.4457416594777124,43.29777750125853,-0.026856503465736647,-0.020862892181619987,-0.00599361128411666,0,0,0.0,0,0.0,0.0,0.0,0,-0.022950015295684523,0.022950015295684523,0.9751585764314146,0,21.710599899291992,0.0011950898142496502,21.305849170684816,1.018997164833218,4635.240234375,-0.01028522385781594,4673.701489257813,0.9917707078701511,93.42301177978516,-0.00775329165648031,94.15117301940919,0.99226604176802,0.026246231647083063,1,0,0
2015-02-02 05:00:00+00:00,3.645757839600736,3.7269343587566697,3.4782060919522544,3.7213363647460938,99422400,3.6671915531158445,3.770802211761475,3.7227359294891356,0.0,0.0,3.7227359294891356,0.1384888128097047,3.9997135551085448,3.4457583038697264,50.966606672518225,-0.025845535137878795,-0.02185942077287175,-0.003986114365007044,0,0,0.0,0,0.0,0.0,0.0,0,0.026246231647083063,0.026246231647083063,1.0147646532355925,0,21.667404174804688,-0.0019896145057103354,21.343862056732178,1.0151585555234817,4676.68994140625,0.008942299629662864,4671.195483398437,1.001176242361798,94.23617553710938,0.0087041055713446,94.10681686401367,1.0013745940773093,0.027294057257315485,1,0,0
2015-02-03 05:00:00+00:00,3.75252715166274,3.832104694698855,3.686145679937532,3.822906732559204,91166400,3.6977426528930666,3.7835984945297243,3.7293340444564818,0.0,0.0,3.7293340444564818,0.140029444709078,4.009392933874638,3.449275155038326,54.48083190048736,-0.01665645043850761,-0.020818826705998925,0.004162376267491316,0,0,0.0,0,0.0,0.0,0.0,0,0.027294057257315485,0.027294057257315485,1.0338487805710899,0,21.4168643951416,-0.011562980855566396,21.36718816757202,1.0023248837039294,4727.740234375,0.010915902830496371,4674.95400390625,1.011291283384744,95.14176940917967,0.009609832603124646,94.17750816345215,1.0102387636340302,-0.0026147478990994344,0,0,0
2015-02-04 05:00:00+00:00,3.774920857999617,3.8900878372915626,3.7517282516567776,3.812910795211792,62316000,3.738931131362915,3.7897167921066286,3.7427502632141114,0.0,0.0,3.7427502632141114,0.13412683556529775,4.011003934344707,3.474496592083516,56.28001487596908,-0.010064604716702341,-0.01866798230813961,0.00860337759143727,0,0,0.0,0,0.0,0.0,0.0,0,-0.0026147478990994344,0.0026147478990994344,1.019786313587945,0,21.54645347595215,0.006050796158561189,21.394833946228026,1.007086735522472,4716.7001953125,-0.002335161941053543,4681.152001953125,1.0075938985413297,95.05859375,-0.0008742286347646067,94.30687713623047,1.0079709628459401,0.026533550993599775,1,0,0
2015-02-05 05:00:00+00:00,3.840102216507253,3.919279567642469,3.8165094114878912,3.914080858230591,50162400,3.7794795989990235,3.7850780487060547,3.7544068932533263,0.0,0.0,3.7544068932533263,0.13853126129255186,4.03146941583843,3.4773443706682228,65.41486485219886,0.0032851894624701394,-0.014277347954017661,0.0175625374164878,0,0,0.0,0,0.0,0.0,0.0,0,0.026533550993599775,0.026533550993599775,1.0356137017559814,0,21.390945434570312,-0.007217338183074906,21.41081657409668,0.9990719111782776,4765.10009765625,0.010261390450860164,4686.88349609375,1.01668840320603,95.8809814453125,0.00865137661803983,94.41776313781739,1.0154972778306484,-0.018185284687770364,0,0,0
2015-02-06 05:00:00+00:00,3.930876157581397,3.9568697057847353,3.800113737049651,3.842902183532715,61764000,3.822827386856079,3.770682191848755,3.7520076036453247,0.0,0.0,3.7520076036453247,0.13644287323506027,4.024893350115446,3.4791218571752043,58.63116104914901,0.008028920943615958,-0.009816094174490936,0.017845015118106895,0,0,0.0,0,0.0,0.0,0.0,0,-0.018185284687770364,0.018185284687770364,1.0052512956105888,0,21.65012550354004,0.012116344729245165,21.435438537597655,1.010015515454271,4744.39990234375,-0.0043441260179784,4687.293994140625,1.0121831291731458,95.2988739013672,-0.006071147115628062,94.40990905761718,1.0094160120756763,-0.011030381615927287,0,0,0
2015-02-09 05:00:00+00:00,3.796914452473382,3.8572975038640176,3.7769204737376314,3.800513505935669,47896800,3.8386628150939943,3.7529271841049194,3.7514277577400206,0.0,0.0,3.7514277577400206,0.13619843197722745,4.023824621694476,3.479030893785566,54.11471057515121,0.008272589037129574,-0.006198357532166836,0.01447094656929641,0,0,0.0,0,0.0,0.0,0.0,0,-0.011030381615927287,0.011030381615927287,0.9900618233494438,0,21.632848739624023,-0.000797998326300231,21.463948440551757,1.0078690227727702,4726.009765625,-0.003876177619358212,4688.3909912109375,1.0080238133902621,94.99391174316406,-0.0032000604594631943,94.41822547912598,1.006097194277024,0.04787456912448662,1,1,0
2015-02-10 05:00:00+00:00,3.870494243593352,3.9968576679668137,3.849299433883104,3.982461452484131,59628000,3.8705737590789795,3.784158205986023,3.765803635120392,0.0,0.0,3.765803635120392,0.14482349875693046,4.055450632634253,3.4761566376065307,58.193692352005165,0.02288358867509155,-0.00038196829071515843,0.023265556965806705,0,0,0.0,0,0.0,0.0,0.0,0,0.04787456912448662,0.04787456912448662,1.0289072629458882,0,21.65876197814941,0.0011978652852095983,21.49375400543213,1.0076770196902587,4787.64013671875,0.013040677897456554,4694.5375,1.019832121208692,96.47241973876952,0.015564239523085499,94.54990348815917,1.0203333496882003,0.011246281801574609,1,0,0
2015-02-11 05:00:00+00:00,3.996857933934054,4.051642543850814,3.9724651839588367,4.027249336242676,60926400,3.913441467285156,3.8261862993240356,3.7825788378715517,0.0,0.0,3.7825788378715517,0.1548758647837431,4.092330567439038,3.4728271083040654,52.684033060081326,0.03764299406249405,0.0072230241799266836,0.030419969882567368,0,0,0.0,0,0.0,0.0,0.0,0,0.011246281801574609,0.011246281801574609,1.0290812753707725,0,21.73651695251465,0.0035900008709492948,21.5244234085083,1.0098536225561567,4801.18017578125,0.0028281238096101724,4701.521508789063,1.021197109660327,96.82355499267578,0.0036397475553850978,94.70052566528321,1.0224183478653157,0.03495200073314941,1,1,0
2015-02-12 05:00:00+00:00,4.099629326451459,4.169608727543699,4.085632622493691,4.1680097579956055,76550400,3.964227247238159,3.8718534231185915,3.8092312812805176,0.0,0.0,3.8092312812805176,0.17294705870264046,4.155125398685798,3.4633371638752366,56.667681131033,0.060006402365536005,0.01777969981704855,0.042226702548487455,0,0,0.0,0,0.0,0.0,0.0,0,0.03495200073314941,0.03495200073314941,1.051405355457213,0,21.5291748046875,-0.009538885566629962,21.546885585784914,0.9991780352187373,4857.60986328125,0.01175329511369938,4712.436010742187,1.0308065408650926,97.950927734375,0.011643579310680163,94.93339118957519,1.0317858290638118,0.025232154399693396,1,0,0
2015-02-13 05:00:00+00:00,4.201198394922844,4.2739771082086735,4.178805050288616,4.273177623748779,60448800,4.050282335281372,3.9365548610687258,3.848360073566437,0.0,0.0,3.848360073566437,0.18516041662315708,4.218680906812751,3.478039240320123,60.14289891041915,0.08523321693808095,0.03127040324125503,0.053962813696825915,0,0,0.0,0,0.0,0.0,0.0,0,0.025232154399693396,0.025232154399693396,1.0550320372794266,0,21.52053642272949,-0.00040124073664593585,21.565460109710692,0.9979168686059717,4893.83984375,0.007458396513605026,4728.58701171875,1.0349476136574642,98.7918472290039,0.00858511005540774,95.26882858276367,1.036979762411791,0.002714053658186666,1,0,0
2015-02-17 05:00:00+00:00,4.272379354577595,4.291973365093819,4.241587524477069,4.284775257110596,41364000,4.147134685516358,3.9928987503051756,3.881850481033325,0.0,0.0,3.881850481033325,0.20065117753758108,4.283152836108488,3.480548125958163,76.5274764445575,0.10495166387206512,0.04600665536741705,0.058945008504648067,0,0,0.0,0,0.0,0.0,0.0,0,0.002714053658186666,0.002714053658186666,1.0331893179343656,0,21.49461555480957,-0.0012044712738917829,21.577987003326417,0.9961362731146333,4899.27001953125,0.0011095940927010606,4741.831518554687,1.0332020444759602,98.8842315673828,0.000935141319553745,95.55482749938965,1.0348428661860587,0.004292983671505102,1,0,0
2015-02-18 05:00:00+00:00,4.270378960820966,4.308368894118977,4.250784952773075,4.30316972732544,35239200,4.211276340484619,4.0409250497818,3.9122617721557615,0.0,0.0,3.9122617721557615,0.2163131152103398,4.344888002576441,3.4796355417350817,81.25683724582576,0.12067192432042129,0.0609397091580179,0.05973221516240339,0,0,0.0,0,0.0,0.0,0.0,0,0.004292983671505102,0.004292983671505102,1.0218207924180644,0,21.50325584411621,0.00040197459147894854,21.586626243591308,0.996137868023733,4906.35986328125,0.001447122473702489,4754.407006835938,1.0319604224515975,99.0228500366211,0.0014018258223893465,95.81079292297363,1.0335250029318699,0.015054628002456605,1,0,0
2015-02-19 05:00:00+00:00,4.292774235251543,4.374350970798538,4.290773921598995,4.367952346801758,37795200,4.279416942596436,4.0964292049407955,3.943072998523712,0.0,0.0,3.943072998523712,0.23529735150383022,4.413667701531373,3.472478295516052,80.56602525513514,0.13678103335561564,0.07610797399753745,0.060673059358078194,0,0,0.0,0,0.0,0.0,0.0,0,0.015054628002456605,0.015054628002456605,1.0206886604864458,0,21.58100891113281,0.0036158741532097416,21.60217695236206,0.9990200968506122,4924.7001953125,0.0037380731422713698,4767.271020507813,1.0330229127161974,99.5125732421875,0.004945557569644654,96.06721878051758,1.0358639971616275,0.019225327665371994,1,0,0
2015-02-20 05:00:00+00:00,4.3575550680015205,4.460725196288911,4.316366278700553,4.451927661895752,45386400,4.336200523376465,4.150213885307312,3.9676459670066833,0.0,0.0,3.9676459670066833,0.2614218093286307,4.490489585663944,3.444802348349422,88.48314600499418,0.15454225749774686,0.09179483069757934,0.06274742680016752,0,0,0.0,0,0.0,0.0,0.0,0,0.019225327665371994,0.019225327665371994,1.0266886039737788,0,21.563730239868164,-0.000800642422965292,21.600880908966065,0.9982801317569192,4955.97021484375,0.006349629072042617,4777.549536132812,1.0373456470438527,100.17790222167967,0.006685878555998448,96.26958847045898,1.0405975948720294,0.003952178839546683,1,0,0
2015-02-23 05:00:00+00:00,4.449128066185315,4.469922447347408,4.417538125006194,4.469522476196289,39487200,4.375469493865967,4.21287591457367,3.991779053211212,0.0,0.0,3.991779053211212,0.2845447509874122,4.560868555186037,3.4226895512363877,87.58548034275498,0.1681001561003388,0.10705589577813124,0.061044260322207555,0,0,0.0,0,0.0,0.0,0.0,0,0.003952178839546683,0.003952178839546683,1.0214955177866458,0,21.624208450317383,0.0028046265547045923,21.593105602264405,1.00144040642536,4960.97021484375,0.001008884190834003,4787.704052734375,1.0361898229717057,100.2795867919922,0.0010150399245485442,96.46641464233399,1.0395284945936492,0.0020578735186063124,1,0,0
2015-02-24 05:00:00+00:00,4.449928216105642,4.491916489588979,4.40953936950402,4.478720188140869,52300800,4.4142584800720215,4.28069658279419,4.016811883449554,0.0,0.0,4.016811883449554,0.3045911231690404,4.625994129787635,3.4076296371114734,86.3154489920667,0.17754049064666333,0.12115281475183767,0.056387675894825656,0,0,0.0,0,0.0,0.0,0.0,0,0.0020578735186063124,0.0020578735186063124,1.014603066032462,0,21.58100891113281,-0.001997739676059207,21.58489809036255,0.9998198194305361,4968.1201171875,0.001441230653301817,4797.5220703125,1.0355596168969554,100.35353088378906,0.0007373793028309095,96.67248268127442,1.038077518032209,-0.008035511522580974,0,0,0
2015-02-25 05:00:00+00:00,4.455127284292172,4.507912042124675,4.413539431949278,4.442731380462647,56275200,4.442170810699463,4.326723575592041,4.055440890789032,0.0,0.0,4.055440890789032,0.30729114444447875,4.670023179677989,3.440858601900074,83.90021936606885,0.1800426086599467,0.13293077353345947,0.04711183512648723,0,0,0.0,0,0.0,0.0,0.0,0,-0.008035511522580974,0.008035511522580974,1.0001261927528393,0,21.537813186645508,-0.002001561866971757,21.58489809036255,0.9978186182061214,4967.14013671875,-0.00019725377922319431,4811.8040771484375,1.032282291024278,100.10401153564452,-0.0024864032779623457,96.99082260131836,1.0320977681272274,0.015211198612269383,1,0,0
2015-02-26 05:00:00+00:00,4.455526502916097,4.515909788120317,4.418737395944607,4.510310649871826,58168800,4.470642471313477,4.375029706954956,4.100608003139496,0.0,0.0,4.100608003139496,0.3042771128052978,4.709162228750092,3.4920537775289002,83.29619951551625,0.18534212878094358,0.1434130445829563,0.04192908419798727,0,0,0.0,0,0.0,0.0,0.0,0,0.015211198612269383,0.015211198612269383,1.0088730375584463,0,21.76243782043457,0.010429314798233058,21.589649772644044,1.0080032816469984,4987.89013671875,0.004177454114211443,4829.299072265625,1.032839354548138,100.61222076416016,0.005076811815225568,97.35859909057618,1.0334189450544273,-0.013210439752074477,0,0,0
2015-02-27 05:00:00+00:00,4.50511255016784,4.513109684148843,4.429133599304884,4.450727462768555,44395200,4.470402431488037,4.403301477432251,4.137577450275421,0.0,0.0,4.137577450275421,0.2993699323298962,4.736317314935214,3.5388375856156284,84.38911463613753,0.1826289386933615,0.15125622340503736,0.03137271528832414,0,0,0.206630086429412,0,0.0,0.0,0.0,0,-0.013210439752074477,0.013210439752074477,0.9955988372364647,0,21.771074295043945,0.0003968523508550703,21.59396924972534,1.008201597551171,4963.52978515625,-0.004883898982291024,4843.3050537109375,1.0248228699435722,100.16866302490234,-0.0044085871069036164,97.65938186645508,1.0256942150409942,0.026954144976800487,1,0,0
2015-03-02 05:00:00+00:00,4.474720546967675,4.5742922982654886,4.472721606763296,4.570693016052246,44522400,4.490636539459229,4.433053016662598,4.184803938865661,0.0,0.0,4.184803938865661,0.2887598300883667,4.762323599042395,3.607284278688928,90.05828997071744,0.187991880183632,0.1586033547607563,0.029388525422875705,0,0,0.21281175153679244,0,0.0,0.0,0.0,0,0.026954144976800487,0.026954144976800487,1.0178274228808235,0,21.814271926879883,0.0019841754821336988,21.599152851104737,1.00995960708543,5008.10009765625,0.008979559794985104,4861.948046875,1.0300603892456623,101.0742645263672,0.009040766584253124,98.04194450378418,1.030928803359933,-0.014347909819040106,0,0,0
2015-03-03 05:00:00+00:00,4.530704872116841,4.543101689859082,4.420336629341856,4.505113124847412,64195200,4.495915126800537,4.455086803436279,4.223992776870728,0.0,0.0,4.223992776870728,0.2754272309914612,4.77484723885365,3.6731383148878054,80.92776523702038,0.1848198130478904,0.16384664641818314,0.020973166629707274,0,0,0.21841267279243182,0,0.0,0.0,0.0,0,-0.014347909819040106,0.014347909819040106,1.0020458566915653,0,21.80563163757324,-0.00039608423951098537,21.606064224243163,1.009236638901876,4979.89990234375,-0.005630916867196301,4877.108544921875,1.0210762906904958,100.60299682617188,-0.004662588468030693,98.3602855682373,1.0228009835979857,-0.011095685001979771,0,0,0
2015-03-04 05:00:00+00:00,4.462323457435037,4.480718465568153,4.3799472648038895,4.45512580871582,58320000,4.498394012451172,4.470282411575317,4.255603730678558,0.0,0.0,4.255603730678558,0.26296992496806365,4.781543580614685,3.729663880742431,75.16461907090908,0.17624077439773345,0.1663254720140932,0.009915302383640245,0,0,0.22326181076447202,0,0.0,0.0,0.0,0,-0.011095685001979771,0.011095685001979771,0.9903814108733942,0,21.917945861816406,0.00515069804488677,21.631118297576904,1.013259950793743,4967.14013671875,-0.002562253433848083,4889.078540039062,1.0159665253974555,100.21489715576172,-0.0038577346863805095,98.6139419555664,1.0162345726014752,0.0043982303044523,1,0,0
2015-03-05 05:00:00+00:00,4.489116233790647,4.5167087472583205,4.422735219825303,4.474720478057861,46173600,4.491275978088379,4.480959224700928,4.288694214820862,0.0,0.0,4.288694214820862,0.2453832618118388,4.77946073844454,3.7979276911971844,71.03671439252074,0.16907397102221555,0.16687517181571768,0.0021987992064978756,0,0,0.22753778547379788,0,0.0,0.0,0.0,0,0.0043982303044523,0.0043982303044523,0.996313853766438,0,22.021617889404297,0.004730006554514832,21.654876518249512,1.0169357405869166,4982.81005859375,0.003154717089450143,4902.384033203125,1.0164054926839496,100.39045715332033,0.001751835331285534,98.88053512573242,1.0152701644026092,-0.03440571029784312,0,1,0
