Date,TQQQ_open,TQQQ_high,TQQQ_low,TQQQ_close,TQQQ_volume,MA5,MA10,MA20,MA50,MA200,BB_middle,BB_std,BB_upper,BB_lower,RSI,MACD,MACD_signal,MACD_hist,MA_cross_up,MA_cross_down,BB_squeeze,BB_squeeze_signal,VIX,VIX_MA10,VIX_ratio,VIX_spike,price_change,price_change_abs,price_to_MA5_ratio,price_spike,UUP,UUP_change,UUP_MA20,UUP_ratio,IXIC,IXIC_change,IXIC_MA20,IXIC_ratio,QQQ,QQQ_change,QQQ_MA20,QQQ_ratio,next_day_return,target_direction,target_big_move,switch_to_sqqq,high_volatility,volatility_period_start,volatility_period_end,direction_prob,big_move_prob,switch_prob,pred_direction,pred_big_move,pred_switch,signal,signal_change,strategy_return,fee,cum_tqqq_return,cum_strategy_return,tqqq_capital,strategy_capital
2019-08-26 04:00:00,13.818571837625862,13.955579691172394,13.570995486564804,13.950772285461426,73292800,14.310358238220214,14.266611862182618,14.494718217849732,15.232349853515624,13.095562736988068,14.494718217849732,0.8309757771138633,16.156669772077457,12.832766663622005,50.76039824578041,-0.3423393222716573,-0.310672943214424,-0.0316663790572332,0,0,0.2432967496031573,0,0.0,0.0,0.0,0,0.0405162334230564,0.0405162334230564,0.9748723304635096,0,23.30205345153809,0.005279016446537,23.238685417175294,1.0027268338645337,7853.740234375,0.0131544427384748,7943.473071289062,0.988703576369083,178.23016357421875,0.0151044305530088,179.7460807800293,0.9915663406999916,-0.0060302376636752,0,0,0,0,0,0,0.26,0.16,0.0,0,0,0,0,0.0,0.0,0.0,-0.006030237663675164,0.0,9939.697623363249,10000.0
2019-08-27 04:00:00,14.2416152535524,14.316128676109084,13.700794421139015,13.86664581298828,77289600,14.17719612121582,14.158688163757324,14.364921426773073,15.227590675354003,13.095944788455965,14.364921426773073,0.6998096914405098,15.76454080965409,12.965302043892052,49.03959194103637,-0.355001243982679,-0.319538603368075,-0.035462640614604,0,0,0.2483445563885629,0,0.0,0.0,0.0,0,-0.0060302376636752,0.0060302376636752,0.9780950827249396,0,23.284570693969727,-0.0007502668211075,23.2417444229126,1.001842644436573,7826.9501953125,-0.0034111185579124,7921.140063476562,0.9881090515494908,177.85398864746094,-0.0021106131488296,179.29524765014648,0.9919615326029286,0.0100536910277635,1,0,0,0,0,0,0.83,0.17,0.0,1,0,0,1,1.0,0.0099536910277635,0.0001,0.003962827217793841,0.009953691027763556,10039.628272177939,10099.536910277635
2019-08-28 04:00:00,13.72723365864876,14.078166041064751,13.520519787195278,14.006056785583496,63912400,13.997883987426755,14.198588657379153,14.276827573776243,15.213409156799315,13.09819967508316,14.276827573776243,0.6202744691823107,15.517376512140869,13.036278635411623,43.66150740723343,-0.3497548515665389,-0.3255818530077679,-0.024172998558771,0,0,0.2524715339801304,0,0.0,0.0,0.0,0,0.0100536910277635,0.0100536910277635,1.0005838595436338,0,23.33701705932617,0.0022524085174575,23.240433406829837,1.004155845581948,7856.8798828125,0.0038239271687106,7905.213061523437,0.9938859106851672,178.49050903320312,0.0035788929479894,179.0054618835449,0.9971232562128368,0.0454779467964101,1,1,0,0,0,0,0.87,0.81,0.0,1,1,0,1,0.0,0.0454779467964101,0.0,0.04962099525957808,0.055884311255162133,10496.20995259578,10558.843112551622
2019-08-29 04:00:00,14.522841088320185,14.765610055017673,14.359393864369244,14.643023490905762,70761600,13.974809455871585,14.307954692840577,14.231639003753662,15.20850570678711,13.107082760334016,14.231639003753662,0.552054071057537,15.335747145868735,13.127530861638588,50.86234343069894,-0.2908464610544925,-0.3186347746171128,0.0277883135626202,0,0,0.2553258765251452,0,0.0,0.0,0.0,0,0.0454779467964101,0.0454779467964101,1.0478156097329416,0,23.3981990814209,0.002621672767312,23.24567766189575,1.006561280842983,7973.39013671875,0.0148290740909917,7898.3265625,1.0095037314075035,181.21961975097656,0.0152899486508033,178.89793853759767,1.012977685670151,-0.007058337902622,0,0,0,0,0,0,0.25,0.1,0.0,0,0,0,0,-1.0,-0.0001,0.0001,0.04221241560534961,0.05577872282403673,10422.124156053496,10557.787228240368
2019-08-30 04:00:00,14.883388925557616,14.885793087185627,14.29209169988869,14.539668083190918,68051600,14.201233291625975,14.344490337371829,14.216856622695923,15.193362770080569,13.121100022792817,14.216856622695923,0.5388387235136874,15.294534069723298,13.139179175668549,53.53137454450983,-0.2496235498892058,-0.3048325296715314,0.0552089797823255,0,0,0.2567295795089089,0,0.0,0.0,0.0,0,-0.007058337902622,0.007058337902622,1.0238313662352485,0,23.48560333251953,0.0037355118996331,23.257914352416996,1.0097897419627773,7962.8798828125,-0.0013181662662972,7896.267065429687,1.008435988401969,180.78564453125,-0.002394747435862,178.90372619628906,1.0105191679065206,-0.0290959295608203,0,0,0,0,0,0,0.21,0.17,0.0,0,0,0,0,0.0,0.0,0.0,0.011888276573484013,0.05577872282403673,10118.88276573484,10557.787228240368
2019-09-03 04:00:00,14.251227526979712,14.465152026978013,13.96759702316298,14.116622924804688,64392800,14.23440341949463,14.272380828857422,14.25880012512207,15.171153030395509,13.133026044368744,14.25880012512207,0.4925520025416348,15.24390413020534,13.2736961200388,43.88946559615555,-0.248228876569561,-0.2935117990511373,0.0452829224815762,0,0,0.2535668892709158,0,0.0,0.0,0.0,0,-0.0290959295608203,0.0290959295608203,0.9917256458722647,0,23.538047790527344,0.0022330470827289,23.27845449447632,1.0111516551114947,7874.16015625,-0.0111416633012382,7903.673071289062,0.9962659241123888,179.03054809570312,-0.0097081626148889,179.14095458984374,0.9993836892608204,0.0420571001149006,1,1,0,0,0,0,0.85,0.82,0.02,1,1,0,0,0.0,0.0,0.0,0.054445363126429225,0.05577872282403673,10544.453631264292,10557.787228240368
2019-09-04 04:00:00,14.513228069644878,14.751188727663742,14.402659555728828,14.7103271484375,50232400,14.403139686584472,14.290167903900146,14.303147506713866,15.160913524627686,13.149408304691317,14.303147506713866,0.4912119153752867,15.28557133746444,13.320723675963292,59.13251857025751,-0.196946344002896,-0.2741987080414891,0.077252364038593,0,0,0.2485405960515682,0,0.0,0.0,0.0,0,0.0420571001149006,0.0420571001149006,1.02132781244489,0,23.38945770263672,-0.0063127617554767,23.29025411605835,1.0042594462938883,7976.8798828125,0.0130451660271309,7910.853564453125,1.00834629510222,181.61495971679688,0.0144355901748802,179.3854133605957,1.0124288051878525,0.0552285733401378,1,1,0,0,0,0,0.76,0.73,0.0,1,1,0,0,0.0,0.0,0.0,0.11268087619702549,0.05577872282403673,11126.808761970255,10557.787228240368
2019-09-05 04:00:00,15.195861291177666,15.650150566896675,15.17182426364932,15.522757530212402,63372000,14.706479835510256,14.352181911468506,14.378021144866944,15.182498226165771,13.166793296337127,14.378021144866944,0.5564272044837132,15.49087555383437,13.265166735899518,64.52069755913807,-0.089714057616737,-0.2373017779565387,0.1475877203398017,0,0,0.2431676440646687,0,0.0,0.0,0.0,0,0.0552285733401378,0.0552285733401378,1.055504628152494,1,23.3981990814209,0.0003737315715188,23.303364753723145,1.004069555135063,8116.830078125,0.0175444782130975,7923.553564453125,1.02439265565629,184.9419708251953,0.0183190366784016,179.7484893798828,1.028893046407397,-0.002787281596231,0,0,0,0,0,0,0.21,0.04,0.0,0,0,0,0,0.0,0.0,0.0,0.10957952126832327,0.05577872282403673,11095.795212683233,10557.787228240368
2019-09-06 04:00:00,15.587654644548028,15.614094915406843,15.373730150390411,15.479491233825684,57519200,14.87377338409424,14.42429141998291,14.404340934753415,15.199564113616944,13.18462183713913,14.404340934753415,0.596096280352262,15.59653349545794,13.212148374048894,60.50289704923064,-0.0081292180502607,-0.1914672659752831,0.1833380479250223,0,0,0.2380903624591749,0,0.0,0.0,0.0,0,-0.002787281596231,0.002787281596231,1.040723885868746,0,23.40694046020508,0.0003735919484129,23.316038513183592,1.0038986874622844,8103.06982421875,-0.0016952743588083,7926.749047851563,1.0222437692051038,184.75875854492188,-0.0009906473876966,179.9090553283691,1.0269564153271835,-0.0063662933311515,0,0,0,0,0,0,0.14,0.08,0.0,0,0,0,0,0.0,0.0,0.0,0.10251561256169062,0.05577872282403673,11025.156125616906,10557.787228240368
2019-09-09 04:00:00,15.61650165052582,15.640537764221696,15.135772041256564,15.38094425201416,56156400,15.042028617858886,14.621630954742432,14.447847032546996,15.211486225128176,13.207668578624723,14.447847032546996,0.6347749241226409,15.71739688079228,13.178297184301716,54.80853128642609,0.0480218710160045,-0.1435694385770256,0.1915913095930301,0,0,0.2331383449262999,0,0.0,0.0,0.0,0,-0.0063662933311515,0.0063662933311515,1.0225312451375668,0,23.363237380981445,-0.0018670991750475,23.327838134765624,1.0015174679287175,8087.43994140625,-0.0019288841329967,7933.164038085937,1.0194469574282918,184.3729858398437,-0.0020879806084233,180.13567504882812,1.0235228851245983,-0.0082827543920424,0,0,0,0,0,0,0.18,0.09,0.0,0,0,0,0,0.0,0.0,0.0,0.09338374652945003,0.05577872282403673,10933.8374652945,10557.787228240368
