Date,TQQQ_open,TQQQ_high,TQQQ_low,TQQQ_close,TQQQ_volume,MA5,MA10,MA20,MA50,MA200,BB_middle,BB_std,BB_upper,BB_lower,RSI,MACD,MACD_signal,MACD_hist,MA_cross_up,MA_cross_down,BB_squeeze,BB_squeeze_signal,VIX,VIX_MA10,VIX_ratio,VIX_spike,price_change,price_change_abs,price_to_MA5_ratio,price_spike,UUP,UUP_change,UUP_MA20,UUP_ratio,IXIC,IXIC_change,IXIC_MA20,IXIC_ratio,QQQ,QQQ_change,QQQ_MA20,QQQ_ratio,next_day_return,target_direction,target_big_move,switch_to_sqqq,high_volatility,volatility_period_start,volatility_period_end,direction_prob,big_move_prob,switch_prob,pred_direction,pred_big_move,pred_switch,signal,signal_change,strategy_return,fee,cum_tqqq_return,cum_strategy_return,tqqq_capital,strategy_capital
2015-01-02 05:00:00,3.952870940008693,4.004055812277367,3.805312916529023,3.8648955821990967,61113600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20.907146453857425,0.0,0.0,0.0,4726.81005859375,0.0,0.0,0.0,95.12329864501952,0.0,0.0,0.0,-0.0450079815320236,0,1,0,0,0,0,0.17,0.85,0.0,0,1,0,0,0.0,0.0,0.0,-0.04500798153202357,0.0,9549.920184679764,10000.0
2015-01-05 05:00:00,3.808910963859171,3.822906748589581,3.6589538392977854,3.69094443321228,63508800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138764449334214,-0.0027752889866842,-0.0111011559467371,0,0,0.0,0,0.0,0.0,0.0,0,-0.0450079815320236,0.0450079815320236,0.0,0,20.950342178344727,0.0020660746115035,0.0,0.0,4652.56982421875,-0.0157062021648246,0.0,0.0,93.72794342041016,-0.0146689112392595,0.0,0.0,-0.0396532691839248,0,1,0,0,0,0,0.24,0.86,0.0,0,1,0,0,0.0,0.0,0.0,-0.08287653710883391,0.0,9171.234628911661,10000.0
2015-01-06 05:00:00,3.704140804352505,3.72573466864755,3.4938017571193103,3.544586420059204,84321600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0362654504754251,-0.0094733212844324,-0.0267921291909927,0,0,0.0,0,0.0,0.0,0.0,0,-0.0396532691839248,0.0396532691839248,0.0,0,20.99353790283203,0.0020618147483983,0.0,0.0,4592.740234375,-0.0128594716692502,0.0,0.0,92.4712142944336,-0.013408265242091,0.0,0.0,0.0384704507740023,1,1,0,0,0,0,0.85,0.88,0.0,1,1,0,0,0.0,0.0,0.0,-0.0475943840759967,0.0,9524.056159240034,10000.0
2015-01-07 05:00:00,3.612167638703868,3.7045410624593584,3.5877742049836105,3.680948257446289,68733600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0425155452768808,-0.0160817660829221,-0.0264337791939586,0,0,0.0,0,0.0,0.0,0.0,0,0.0384704507740023,0.0384704507740023,0.0,0,21.071292877197266,0.0037037575431602,0.0,0.0,4650.47021484375,0.0125698335901216,0.0,0.0,93.66326141357422,0.0128910075231096,0.0,0.0,0.0570341399995957,1,1,0,0,0,0,0.82,0.87,0.0,1,1,0,0,0.0,0.0,0.0,0.006725251159014123,0.0,10067.25251159014,10000.0
2015-01-08 05:00:00,3.7757210041419738,3.912881353553809,3.7629242163368,3.890887975692749,72468000,3.734452533721924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0301805076084815,-0.018901514388034,-0.0112789932204475,0,0,0.0,0,0.0,0.0,0.0,0,0.0570341399995957,0.0570341399995957,1.0418897925621549,1,21.157686233520508,0.0041000500931167,0.0,0.0,4736.18994140625,0.0184324858782867,0.0,0.0,95.4559555053711,0.019139778657516,0.0,0.0,-0.0202466768879345,0,0,0,0,0,0,0.18,0.12,0.01,0,0,0,0,0.0,0.0,0.0,-0.013657589716127072,0.0,9863.42410283873,10000.0
2015-01-09 05:00:00,3.9272774042027,3.9316766292632472,3.747328826088876,3.812110424041748,90710400,3.7238955020904543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026456616032938,-0.0204125347170148,-0.0060440813159232,0,0,0.0,0,0.0,0.0,0.0,0,-0.0202466768879345,0.0202466768879345,1.023688882220721,0,21.062650680541992,-0.0044917743806952,0.0,0.0,4704.06982421875,-0.0067818473466803,0.0,0.0,94.82758331298828,-0.0065828495357469,0.0,0.0,-0.0307353424040677,0,1,0,0,0,0,0.13,0.77,0.0,0,1,0,0,0.0,0.0,0.0,-0.04397316142385532,0.0,9560.268385761447,10000.0
2015-01-12 05:00:00,3.837703168806348,3.847700845558789,3.664552276379333,3.694943904876709,82627200,3.72469539642334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0325841541788496,-0.0228468586093817,-0.0097372955694678,0,0,0.0,0,0.0,0.0,0.0,0,-0.0307353424040677,0.0307353424040677,0.9920123692328774,0,21.062650680541992,0.0,0.0,0.0,4664.7099609375,-0.0083671936752739,0.0,0.0,93.83885955810548,-0.0104265417333204,0.0,0.0,-0.0008656758369202,0,0,0,0,0,0,0.08,0.24,0.0,0,0,0,0,0.0,0.0,0.0,-0.04480077075745792,0.0,9551.99229242542,10000.0
2015-01-13 05:00:00,3.79931417829302,3.918080207906376,3.602970680159493,3.6917452812194815,99854400,3.7541271686553954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0372687633976891,-0.0257312395670432,-0.0115375238306458,0,0,0.0,0,0.0,0.0,0.0,0,-0.0008656758369202,0.0008656758369202,0.9833831181967506,0,21.12312889099121,0.0028713485005518,0.0,0.0,4661.5,-0.0006881373042226,0.0,0.0,93.81111145019533,-0.000295699543247,0.0,0.0,-0.0153814489022492,0,0,0,0,0,0,0.08,0.14,0.0,0,0,0,0,0.0,0.0,0.0,-0.059493118893519936,0.0,9405.0688110648,10000.0
2015-01-14 05:00:00,3.5745778354009303,3.6841468121826058,3.532590020319752,3.634960889816284,108074400,3.7449296951293936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0450441350241268,-0.0295938186584599,-0.0154503163656668,0,0,0.0,0,0.0,0.0,0.0,0,-0.0153814489022492,0.0153814489022492,0.9706352817634644,0,21.07993125915528,-0.0020450394474635,0.0,0.0,4639.31982421875,-0.0047581627761986,0.0,0.0,93.29361724853516,-0.0055163422931505,0.0,0.0,-0.0397140756563091,0,1,0,0,0,0,0.28,0.77,0.0,0,1,0,0,0.0,0.0,0.0,-0.09684448032506199,0.0,9031.55519674938,10000.0
2015-01-15 05:00:00,3.6765485248159337,3.696942703331854,3.4754063085304154,3.4906017780303955,98006400,3.664872455596924,3.699662494659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0621384535061175,-0.0361027456279915,-0.026035707878126,0,0,0.0,0,0.0,0.0,0.0,0,-0.0397140756563091,0.0397140756563091,0.9524483649354876,0,21.149045944213867,0.0032786959411252,0.0,0.0,4570.81982421875,-0.0147650954440363,0.0,0.0,92.08309936523438,-0.0129753558603687,0.0,0.0,0.0356286215532171,1,1,0,0,0,0,0.9,0.81,0.0,1,1,0,0,0.0,0.0,0.0,-0.06466629411086444,0.0,9353.337058891355,10000.0
